collocate,count
w.,1
bush,1
new,1
freedom,1
commission,1
health,6
nfc,2
achieve,2
promise,2
transform,2
care,3
america(2003,2
propose,2
goal,2
recommendation,1
improve,1
service,7
study,5
investigate,1
score,1
vitality,1
large,1
community,2
base,3
sample,1
student,3
treatment,3
deliver,1
school,2
provider,3
direction,2
comparable,1
source,1
help,3
professional,3
circumstance,1
seek,2
unspecified,1
test,1
independent,1
mediating,3
effect,4
parent,2
household,1
socioeconomic,1
status,3
association,3
parental,1
discrimination,1
perception,2
unaccepte,1
culturally,1
child,2
internalize,1
externalize,1
symptom,2
bootstrappe,1
analytic,1
exist,1
psychotherapy,2
hiv,1
generally,1
focus,1
single,1
guide,1
future,2
address,2
multiple,1
issue,2
colleague,1
feel,1
illprepare,1
difficulty,1
experience,2
pupil,1
incident,1
psychiatric,1
disorder,1
report,4
discussion,1
setting,3
subjective,1
quality,1
life,1
sql,1
increase,1
frequency,1
despite,1
theoretical,1
reveal,1
significant,2
correlation,1
feeling,1
alienation,3
find,2
factor,4
mental_health,4
problem,5
physical,1
group,2
teacher,1
rating,1
behavior,2
set,1
instruction,1
administer,1
mixed,1
method,1
play,1
prominent,1
role,2
research,5
relation,1
violent,1
offender,1
discharge,1
journal,1
66,1
complete,1
practicum,1
analyze,1
computerized,1
text,1
post,1
apartheid,1
south,2
africa,1
planner,1
face,1
critical,1
decision,1
exceptional,1
need,1
population,2
unique,1
concern,1
require,1
specialized,1
intervention,1
portion,1
work,1
result,3
combine,1
reverse,1
golden,1
section,1
pattern,1
hold,1
practitioner,1
trainee,1
rate,2
identity,1
little,1
attention,1
direct,1
assess,1
urban,1
american,2
indians,1
inasmuch,1
college,1
program,1
ordinarily,1
mandate,1
design,1
provide,3
psychological,2
evaluation,1
university,1
outpatient,3
clinic,1
intellectual,1
disability,1
possible,1
access,2
mainstream,2
include,2
therapy,1
trajectory,1
relate,3
timing,1
children,1
cognitive,3
development,1
specialist,1
clinician,1
agree,1
diagnosis,2
apply,1
icd-10,1
clinical,1
criterion,1
article,3
review,1
asian,2
woman,2
live,1
associate,4
perceive,1
poor,1
psychosocial,1
environment,1
stress,3
potential,3
barrier,1
lead,1
low,1
fact,1
forgiveness,2
interaction,1
weak,1
person,1
exhibit,1
wide,1
range,1
medical,1
rural,1
worker,1
psychologist,1
counselor,1
social,1
refer,1
survivor,1
sexual,1
assault,1
prove,1
promote,1
healing,1
resilience,3
self,2
efficacy,1
motivation,1
reduction,2
distinguish,1
highly,1
active,2
moderately,1
receipt,1
consistent,2
support,4
belief,2
mental_illness,1
significantly,2
improved,2
level,2
medication,2
adherence,1
seriously,1
ill,1
patient,1
randomly,1
choose,1
participate,1
comprehensive,1
select,2
province,1
vietnam,1
preliminary,1
questionnaire,1
submit,1
respondent,1
show,1
finally,1
strength,1
benefit,2
correctional,1
discuss,1
resemblance,1
recent,1
expert,1
global,1
gmh,1
advocate,1
positive,3
impact,1
8,1
age,1
18,1
utilization,1
precede,1
12,1
month,1
enrich,1
evaluate,1
explanation,1
immigrant,1
cite,1
indicate,2
competence,3
component,2
define,2
fundamental,1
crucial,1
form,1
mastery,1
attempt,1
develop,1
illustrate,1
thrive,1
capacity,1
briefly,1
sketch,1
condition,1
previous,1
relationship,1
narrative,1
interdisciplinary,1
intersectoral,1
depression,1
facilitator,1
old,1
adult,1
highlight,1
atmospheric,1
phenomenon,1
evolve,1
datum,1
shift,2
stimulate,1
series,1
improvement,1
local,1
agency,1
challenge,5
unemployed,1
job,1
security,1
empowerment,1
positively,1
present,1
cessation,1
ed,1
body,1
particular,1
emphasis,1
place,1
supportive,1
pastoral,1
church,1
connect,1
male,1
relatively,1
high,1
promising,2
growth,2
matter,1
