collocate,count
england,1
involve,1
client,2
old,2
people,3
problem,5
receive,4
art,1
therapy,1
session,1
report,2
emotional,1
behavioral,1
refer,1
service,7
moderate,2
negative,2
symptom,2
feasible,1
community,7
setting,1
positive,3
cod,1
4.2,1
fail,1
recognise,1
understand,2
difficulty,1
reflect,1
shortcoming,1
ability,1
develop,2
homeless,1
adult,2
substance,4
dependence,1
n,1
=,2
276,1
model,2
residential,1
program,4
provide,4
integrate,2
abuse,1
treatment,4
base,3
randomly,1
assign,1
control,1
group,5
basic,2
configure,1
modify,1
therapeutic,1
perceive,2
preparedness,1
support,5
predict,1
educator,1
talk,1
measure,3
stress,3
biomarker,1
allostatic,1
load,1
initial,1
evidence,1
construct,1
concurrent,1
animal,1
abuser,2
describe,1
role,1
forensic,1
expert,3
play,1
evaluate,1
variety,1
disorder,3
contact,2
mental_health,3
mental,1
12,2
month,1
offense,1
associate,2
clinically,2
significant,4
improvement,1
maternal,1
parenting,1
style,1
child,1
behaviour,1
extraversion,1
social,2
relate,4
well,3
neuroticism,2
poor,3
b,2
age,2
education,2
hypothesis,1
suggest,1
aspect,1
differential,1
predictor,2
test,1
eating,1
score,3
significantly,2
lower,1
physical,2
component,2
sf-36,2
survey,2
difference,3
meaningful,1
s5,1
vs.,1
mature,1
unemployed,1
relationship,2
unemployment,3
current,1
rate,2
source,1
aid,1
close,1
experience,2
skill,1
optimal,1
consensus,1
reach,1
value,1
provision,1
disaster,2
specialized,1
training,1
nature,1
consistent,1
continuum,1
care,2
parent,1
participate,1
panel,1
study,3
find,1
sex,1
completion,1
major,2
challenge,2
clinic,2
inform,1
design,1
conduct,1
psychosocial,2
mhpss,1
intervention,2
indicate,1
ethnicity,1
>,1
.05,1
include,1
need,4
increase,2
level,1
participation,1
professional,4
continue,1
earthquake,2
assess,1
8,1
lay,1
worker,1
survivor,1
implement,1
past,1
investigate,1
lesbian,2
focus,4
quality,2
provider,1
suicide,1
attempt,1
alcoholism,1
prevalence,1
diagnosis,1
24,1
participant,1
food,1
107,1
psychotherapy,1
northeastern,1
united,2
states,2
present,1
1019,1
year,2
perception,1
harm,1
cause,1
impact,2
action,1
victim,1
development,1
western,1
establishment,1
largely,1
underwrite,1
classical,1
greek,1
dual,1
i.e.,1
use,3
empirically,1
portrait,1
grieve,1
widower,1
despondency,1
surprise,1
research,1
reporting,2
population,1
enable,1
target,1
approach,1
improve,2
accuracy,1
diet,1
inference,1
nutrition,1
public,1
health,2
particular,1
severely,1
affect,1
multitude,1
socioeconomic,1
crisis,1
demographical,1
characteristic,1
severity,1
pathological,1
gambling,1
interrelationship,1
endocrine,1
system,2
question,1
pose,1
court,1
deal,1
cognitive,1
assessment,1
rape,1
fill,1
appropriate,2
respondent,1
145,1
ambulatory,1
center,2
33,1
state,2
congregational,1
spiritual,1
person,1
medical,2
condition,1
self,1
injury,1
nssi,1
concern,1
work,1
youth,1
follow,2
brief,1
description,1
workplace,1
author,1
examine,1
primary,1
comparison,1
key,1
strength,1
movement,1
thrust,1
young,1
mother,1
enhance,3
status,1
future,1
generation,1
income,1
country,1
lmic,1
address,1
resource,1
gap,1
opportunity,1
power,1
pharmaceutical,1
company,1
arena,1
empower,1
solution,1
recommendation,1
differ,1
hospital,1
staff,1
employ,1
guide,1
medication,1
prescription,1
outcome,1
1,1
discharge,1
promise,1
avenue,1
knowledge,1
stigma,1
emphasize,1
courage,1
beneficial,1
psychopathological,1
perspective,1
found,1
truly,1
human,1
growth,1
equity,1
intellectual,1
disability,1
advancement,1
