collocate,count
way,1
numb,1
pain,1
associate,7
child,15
substitute,1
human,1
need,2
relationship,5
belong,1
arrest,1
follow,2
admission,1
outpatient,1
substance,6
treatment,6
hazard,1
ratio,1
range,1
=,1
psychological,2
occur,1
intimate,2
college,2
student,2
evidence,3
negative,1
emotional,5
impact,1
posttraumatic,1
stress,1
diagnosis,1
major,1
depression,1
alcohol,6
individual,1
recent,2
appearance,1
suicidal,2
idea,1
determine,1
preadolescent,3
physical,16
raise,1
risk,2
adolescent,3
behavior,3
potential,3
mediator,2
moderator,1
suicidality,1
examine,1
distal,1
sexual,28
independently,1
increase,4
length,2
stay,2
exposure,1
2,1
day,1
duration,1
case,6
dependence,1
versus,1
high,1
ctq,1
subscale,1
apart,1
neglect,6
control,2
chronic,2
long,1
mild,1
generalized,1
pattern,1
solvent,2
fruit,1
machine,1
addiction,2
actually,1
co,1
nonoffending,1
mother,1
victim,4
csav,1
relapse,1
maladaptive,1
drug,1
datum,2
help,1
identify,1
characteristic,2
facilitate,1
early,2
onset,2
sib,1
male,3
study,2
explore,3
factor,1
offender,1
situation,2
relate,2
prosecution,2
decision,1
reduced,1
phg,1
thickness,1
link,1
externalize,1
psychopathology,1
prospective,1
research,2
propose,1
markedly,1
pervert,1
use,2
perceptual,1
talent,1
sense,1
competence,1
particularly,1
low,1
traffic,1
accident,1
survivor,3
describe,2
18,1
year,3
age,2
refer,1
forensic,1
examination,1
review,1
rural,1
hospital,2
consultation,1
comparison,1
exist,1
program,2
telemedicine,1
economic,1
status,2
severity,1
father,1
parental,1
problem,2
family,1
functioning,2
maltreatment,2
form,2
social,1
affect,2
1.5,1
give,1
bullying,1
define,1
systematic,2
power,1
peer,1
literature,1
address,1
association,1
childhood,2
csa,3
interpersonal,1
female,3
report,5
moa,1
share,2
commonality,1
understanding,2
eld,1
offence,1
inclusion,1
act,1
omission,1
predispose,1
subsequent,4
conduct,2
disorder,1
alleged,1
possible,1
7,1
base,1
videoconferencing,1
improve,1
access,1
allow,1
patient,1
receive,1
counseling,1
cautiously,1
interpret,1
indicate,1
carry,1
cognitive,1
impairment,1
life,1
professional,1
involvement,1
intervention,2
prevention,1
expose,2
episode,2
abuse,13
likely,2
develop,1
resilient,1
cope,1
strategy,3
exploration,2
include,1
resilience,5
great,1
compare,1
woman,1
history,3
article,1
highlight,3
center,1
csat,1
technology,1
transfer,1
practical,1
implication,1
evolve,1
reinforcement,1
drink,1
minimize,1
object,2
relation,3
separation,2
parent,2
clinical,1
sample,2
bell,1
relations,1
reality,1
testing,1
ic,1
scale,2
validity,1
cap,1
inventory,1
show,1
promise,1
positive,1
theory,1
state,1
fund,1
childcare,1
institution,1
ireland,1
prepubescent,1
68,3
select,1
na,2
group,2
nonabuse,1
clinic,1
support,1
provide,1
perpetrator,1
confess,1
6,096,1
officially,1
1978,1
kind,1
supportive,1
effective,1
ethnic,1
minority,1
perceive,1
growth,3
challenge,2
witness,6
domestic,2
violence,1
opportunity,2
personal,1
example,1
area,1
overcome,2
aids,1
test,1
awareness,1
healing,1
role,1
prevent,1
average,1
time,1
11,1
old,1
majority,2
demonstrate,2
navigate,1
teenage,1
psychologist,1
actual,1
expertise,1
hypothetical,1
77.8,1
entirely,1
draw,1
commitment,1
recovery,1
interview,1
