collocate,count
test,1
prediction,1
interaction,1
physical,10
internalize,1
problem,4
heighten,1
level,1
aggressive,1
present,2
study,4
examine,4
perception,1
psychological,3
sexual,10
later,1
adult,1
substance,10
case,3
child,20
behavioral,1
and/or,2
indicate,1
chaotic,1
toxic,1
live,1
environment,1
dimension,1
eld,2
mistreatment,2
identify,1
neglect,5
trust,2
person,2
financial,3
exploitation,3
abuse,3
schooler,1
skill,2
self,1
protection,1
show,1
tests,1
adaptation,1
turkish,1
culture,1
social,2
location,1
co,1
occurrence,2
distress,1
nature,1
relationship,2
amnesia,1
unconcerned,1
sex,1
entrenched,1
psychopathology,1
focus,1
process,1
make,1
sense,1
latino,1
family,2
experience,1
sible,1
incest,1
severity,4
abused,1
woman,5
positively,4
correlate,2
depression,2
score,1
give,1
tobacco,1
dependence,3
alcohol,4
drug,4
treatment,3
delay,1
cognitive,1
development,2
chronic,1
illness,2
prolong,1
hospitalization,1
subject,1
community,2
sample,3
report,5
analysis,1
conduct,1
symptom,1
use,3
62,1
attend,1
recover,1
program,1
wrap,1
primarily,1
group,3
base,1
predict,2
decrease,1
emotional,6
clarity,1
misuse,1
environmental,1
variable,1
history,5
stressful,1
event,2
traumatic,1
city,2
drinker,1
time,1
likely,2
lifetime,1
diagnosis,1
subgroup,1
twice,1
repetitive,1
lesion,1
important,1
evidence,1
data,1
20002012,1
national,1
survey,1
services,1
n,1
ssats,1
contain,1
teach,1
cope,1
transform,1
pathway,1
resilience,10
reduce,2
long,2
term,2
male,1
female,1
victim,1
particular,1
recent,1
demonstrate,1
remarkable,1
overcome,7
challenge,4
patient,3
journey,1
31,1
maltreatment,2
extreme,1
select,1
total,1
poverty,1
267,1
2,759,1
document,1
2,677,1
control,2
contribute,1
valuable,1
incidence,1
factor,1
associate,3
urban,1
population,1
malaysia,1
young,1
age,1
onset,1
encouragement,1
maintain,1
high,1
promote,1
positive,1
change,1
peer,1
conceptual,1
approach,1
etiology,1
result,1
original,1
paper,1
large,1
inquiry,1
hold,1
britain,2
highlight,2
effort,2
address,3
prevent,1
childrens,1
homes,1
north,1
wales,1
major,1
follow,2
improvement,2
perpetrate,1
cpa,1
retain,1
significant,1
connection,1
effect,1
multitude,1
outcome,2
risk,1
take,1
behavior,2
current,1
great,1
resolution,1
disciplinary,1
link,1
undercover,1
choose,1
avoid,1
believe,1
successful,1
methamphetamine,2
bmsm,1
cortical,1
thickening,1
well,1
understand,1
2/8,1
25,1
seizure,1
regulation,1
pave,1
way,1
minimize,1
internet,2
emphasize,1
opportunity,2
harness,2
insight,2
improve,3
know,1
increase,1
form,1
decision,1
nuance,2
concept,2
qualify,2
reportable,2
broaden,1
protect,1
psychiatric,1
include,1
lead,1
potential,1
duration,1
role,1
mother,1
intrafamilial,1
occur,1
shape,1
professional,1
intervention,1
constructively,1
index,1
spouse,1
nurture,1
mental,1
flourishing,1
measure,1
postt,1
reveal,1
addition,1
influence,1
network,1
concurrent,1
encourage,1
method,1
widely,1
understanding,1
screen,1
