collocate,count
life,4
event,1
parental,3
loss,1
abuse,1
adult,2
psychological,2
problem,2
program,5
increasingly,1
popular,1
option,1
offender,5
hostile,1
aggressive,1
passive,1
dependent,1
severe,8
typology,1
prognosis,2
considerably,1
guard,1
enrolment,1
employment,2
patient,6
smi,3
implication,1
research,2
personal,2
response,1
stigma,4
discuss,1
connect,1
conduct,1
developed,1
world,1
permanent,1
support,3
housing,1
homeless,1
people,8
current,1
literature,1
united,1
states,1
expand,1
well,1
author,1
examine,2
experience,5
perspective,1
parent,2
spouse,1
child,2
service,3
offer,5
family,3
sector,1
finding,1
offense,1
perpetrate,1
female,1
context,2
domestic,1
violence,1
homicide,1
suicide,1
explore,3
story,1
investigator,1
question,2
impact,1
professional,1
career,1
choice,1
previously,1
risk,2
assessment,1
norme,1
person,4
state,1
washington,1
class,3
demonstrate,2
young,1
age,1
onset,1
offending,1
characterise,1
high,2
level,1
static,1
factor,3
criminogenic,1
need,3
involvement,1
criminal,1
justice,1
system,2
delay,1
late,1
old,1
subject,2
demythologized,1
opinion,2
tend,2
attribute,2
slightly,2
mental_illness,9
target,2
general,1
rate,2
substance,3
use,3
study,1
indicate,1
enable,1
engage,1
pet,1
ownership,1
occupational,1
scientist,1
symptom,4
accompany,2
akathisia,2
misinterpret,2
primary,2
provide,1
valuable,1
complementary,1
information,1
aetiology,1
bad,1
physical,1
health,2
autistic,2
confirm,1
great,2
incidence,1
group,2
comparison,1
interplay,1
trauma,1
ptsd,2
form,1
develop,2
disseminate,1
evidence,1
base,2
illness,4
coherence,1
understand,3
public,1
attitude,3
help,1
seek,3
intention,1
mediating,1
early,1
environment,1
influence,1
development,1
adulthood,1
interpretation,1
cause,1
severity,2
behavior,1
biomarker,1
cut,1
traditional,3
category,2
jail,1
diversion,1
design,2
redirect,2
community,2
treatment,3
possibility,1
intervention,3
undertake,1
result,1
occur,1
minimum,1
lessen,1
sexual,3
compare,2
recovery,1
know,1
particular,2
characteristic,2
personality,3
disorder,1
pd,1
long,1
relationship,1
self,1
conception,1
youth,1
today,1
significant,1
generally,2
reluctant,2
unable,2
1954,1
book,1
foucault,2
combine,2
subjective,2
ill,2
sociocultural,2
historical,2
approach,2
suggest,1
exist,1
enrich,1
connection,1
individual,4
assess,1
desire,1
social,2
closeness,1
1,668,1
student,1
nigerian,1
federal,1
university,1
cultural,1
meaning,1
location,1
counseling,1
center,1
supportive,2
contact,1
medium,2
positive,3
portrayal,2
mental_health,1
validate,1
tool,1
manage,2
agency,2
parenting,2
incorporate,1
promote,1
americans,2
typically,1
westerners,1
white,1
europeans,1
multidimensional,1
locus,1
control,2
measure,2
opinions,2
mental,2
scale,1
care,1
job,1
integration,1
review,1
religion,2
spirituality,2
associate,2
increase,2
resilience,2
initially,1
human,1
include,2
diversity,2
diagnose,2
transformative,1
growth,1
potential,3
diagnosis,1
se,1
randomize,1
trial,1
evaluation,1
intergenerational,1
establish,1
diagnostic,2
opportunity,2
likely,2
acceptance,1
identification,1
relate,1
contributor,1
psychosomatic,1
common,1
datum,1
school,1
survey,1
n,1
upcoming,1
change,1
accord,1
scid,1
statistical,1
manual,1
disorders,2
4th,2
edition,2
journey,2
number,1
psychiatric,1
admission,1
screening,1
proactive,1
history,1
beneficial,1
