collocate,count
review,2
question,1
relate,2
lgbt,1
issue,2
abuse,2
pregnancy,1
postpartum,1
religion,1
culture,1
childhood,5
contribute,1
lifelong,1
vasovagal,1
tendency,1
experience,3
low,1
conscientiousness,1
single,2
addiction,1
factor,1
smoking,1
illicit,1
development,3
individual,1
complex,3
developmental,2
raise,1
resource,1
community,1
b,1
interrelated,1
woman,1
tend,1
express,1
different,4
symptom,4
stress,4
reaction,3
trauma,1
important,2
etiological,2
posttraumatic,1
research,2
design,1
assessment,1
establish,1
scale,2
checklist,1
children,1
tscc,1
self,3
disorder,5
aftermath,1
certain,1
kind,1
promise,1
achieve,2
similar,2
efficacy,2
identification,1
head,3
aetiology,1
hypopituitarism,2
overlook,2
long,2
delay,2
onset,1
meaning,1
make,1
framework,1
recovery,2
present,3
describe,2
psychoeducation,1
physiological,1
psychological,3
effect,2
helpful,1
family,1
internalize,2
male,1
superiority,2
ims,1
cumulative,1
ct,1
esteem,1
authoritarianism,1
result,1
highlight,1
mother,1
crucial,1
role,1
transmission,1
suggest,2
strengthen,1
marital,1
relationship,2
dominant,1
submissive,1
voice,1
client,2
disclosure,1
include,1
realization,1
profound,1
impact,4
life,2
strong,1
work,2
heterogeneity,1
reactivity,2
failure,1
influence,1
early,1
success,1
drive,1
mechanism,2
focus,4
student,1
narrative,1
i.e.,1
vs.,1
loss,3
share,1
tgct,1
number,1
type,1
positively,1
correlate,1
tas-20,1
dif,1
expose,2
disaster,2
datum,2
adult,3
separation,2
anxiety,1
severe,2
complication,1
decompressive,1
craniectomy,1
mask,1
underlying,1
understand,3
variable,1
measure,5
study,4
report,1
war,1
living,1
arrangement,1
treatment,1
receive,1
exposure,4
day,2
response,1
emergency,3
severely,1
emotionally,1
disturb,1
adolescent,3
irrespective,1
history,3
understanding,2
growth,7
questionnaire,2
psychiatric,1
population,2
introduce,1
remark,1
classification,1
prevalence,1
paper,2
aim,2
integrate,2
current,1
finding,2
adaptation,1
model,1
emphasize,2
resilience,5
bilateral,1
stimulation,1
brain,2
hemisphere,1
process,1
constructively,1
empower,2
desensitization,1
explore,1
association,4
age,1
positive,1
adaptive,1
change,1
hpa,1
axis,1
definition,1
discuss,1
literature,2
opportunity,3
strength,1
encounter,1
secondary,2
promising,3
way,2
offer,1
deep,1
physical,1
exhaustion,1
personal,2
recent,1
involvement,1
clinical,1
situation,1
examine,2
broad,1
spectrum,1
exploratory,1
thought,1
utilize,1
wechsler,1
intelligence,1
viq,1
remain,1
resiliently,1
stable,1
despite,1
injury,1
tbi,1
modest,1
valuable,2
instrument,1
transformative,1
range,1
great,1
follow,2
experiential,1
avoidance,1
persistent,1
dissociation,1
cope,1
outline,1
theoretical,1
overview,1
evolve,1
conception,1
potential,2
healing,3
context,1
alcoholism,1
issn,1
0803,1
706x.,1
psychic,1
erotogenic,1
moral,1
compare,1
child,3
non,1
interpersonal,1
e.g.,1
motor,2
vehicle,2
accident,2
natural,2
ability,1
detect,1
violation,1
deontic,1
descriptive,1
assignment,1
betrayal,1
extant,1
ptsd,5
challenging,1
bring,1
attention,1
improve,1
latent,1
class,2
trajectory,1
demographic,2
prior,1
reason,1
referral,1
membership,1
drama,1
attempt,1
find,1
absence,1
basic,1
human,1
regard,1
extreme,1
develop,1
hypothesis,1
screen,1
score,1
gain,1
insight,2
veterans,1
affairs,1
va,1
general,1
form,1
memory,2
retention,1
case,1
document,1
evidence,2
help,1
explain,1
26.1,1
total,1
unstandardized,1
coefficient,1
ab,1
=,1
0,1
show,1
lead,1
new,1
display,1
problem,1
interrupt,1
naive,1
encourage,1
biological,1
intrapsychic,1
composite,2
international,2
diagnostic,2
interview,1
list,1
provide,1
