collocate,count
author,1
examine,3
relationship,1
perception,1
benefit,1
symptom,14
response,2
relatively,2
severe,2
indirectly,2
experienced,1
event,11
d,1
tf,1
cbt,1
group,4
2.04,1
2.45,1
depression,3
anxiety,1
0.95,1
violent,2
nonviolent,2
trauma,12
relate,3
great,2
child,5
abuse,4
risk,2
inpatient,2
high,1
absolute,1
addictive,1
use,1
disorder,4
suggest,4
importance,1
screen,1
substance,2
dependence,1
policy,1
practice,1
discernment,1
spiritual,1
harm,2
action,1
take,1
reduce,4
necessitate,1
negative,3
life,5
maladaptive,1
coping,1
consumption,1
show,1
social,2
deprivation,1
exposure,8
political,1
peer,1
problem,2
provide,2
good,1
model,2
conrad,1
1915/1924,1
revise,1
early,2
treatment,1
singular,1
cataclysmic,1
potentially,3
1900,1
western,1
eye,1
1911,1
conception,1
corrosive,1
effect,5
repeat,3
adjust,1
logistic,1
regression,1
compare,1
history,2
intentionally,1
n,2
=,3
66,1
categorize,1
have,1
mhi,1
despite,1
endure,1
brain,1
childhood,8
datum,1
derive,1
self,2
report,2
questionnaire,7
application,1
support,3
integration,2
resolution,1
psychological,5
inappropriate,1
seek,2
account,1
construct,2
complex,2
posttraumatic,1
stress,5
propose,1
alternative,1
hospital,1
refer,1
physician,1
complete,1
ctq,1
impact,6
events,1
scale,1
previous,2
ongoing,1
psychopathology,1
guardians,1
contribute,2
maltreatment,1
geriatric,2
depressive,1
survey,2
include,6
question,1
demographic,1
variable,4
harvard,3
traumatic,1
defense,1
style,1
field,1
mental_health,3
confront,1
issue,1
inception,1
apart,1
illusion,1
sameness,1
difference,1
exclude,1
awareness,1
neurodevelopmental,1
delay,1
occur,1
result,2
particularly,1
pronounce,1
adolescence,1
total,1
association,2
adult,1
partially,1
mediate,1
sense,1
empower,3
individual,1
buffer,1
late,1
outcome,2
decrease,1
explore,4
experience,6
cambodia,3
number,3
uplift,2
narrative,3
resilience,10
build,2
year,1
therapist,1
116,1
clinical,2
size,1
worker,1
caseload,1
victim,2
significantly,2
understand,6
develop,1
secondary,1
family,4
origin,4
expose,4
offspring,2
foster,4
personal,1
growth,7
b,1
0.41,1
overcome,1
rs1729578,1
intron,1
prkg1,1
today,1
face,1
second,1
psychoanalysis,2
abandonment,1
drive,1
theory,4
post,1
encoding,2
process,2
time,2
pivotal,1
shape,1
adaptive,1
cope,1
mechanism,1
crisis,1
induction,1
dynamic,1
shall,1
highlight,1
opportunity,2
emphasize,1
heal,1
cognitive,1
dimension,1
associate,2
sexual,3
version,1
cpt,2
c,1
write,1
possibility,1
improvement,1
alcohol,1
drug,1
extent,1
present,1
abuser,1
community,1
violence,4
secv,1
positive,2
socioemotional,1
presence,1
single,1
encourage,1
hopkins,1
checklist-25,1
hscl,1
htq,1
well,2
tibetan,1
population,3
impactful,1
collect,1
incidence,1
lite,1
parent,1
sdq,1
school,1
checklist,1
tscc,1
adolescent,2
recently,1
incorporate,1
focus,2
objective,2
harness,2
ptsd,1
alleviate,1
memory,2
patient,2
related,1
manage,1
flashback,1
exist,1
suicidal,1
thought,1
behavior,1
stb,1
research,4
influence,1
maternal,2
intimate,2
partner,3
ipv,1
capacity,2
parenting,2
skill,2
infant,2
sample,1
mother,1
dyad,1
like,1
attempt,1
suicide,1
learn,1
subsequent,1
strive,1
occupational,1
functioning,1
transform,1
affect,1
arise,1
inescapable,1
stressful,1
relevant,1
understanding,1
therapeutic,1
insight,2
male,1
juvenile,1
offender,1
offer,1
supportive,1
batter,1
woman,1
future,2
cross,2
previously,2
identify,2
valuable,1
evaluate,1
neurobiological,1
sequel,1
monitor,1
physiological,1
recent,1
development,1
conceptualization,1
particular,1
reference,1
amplification,1
pathological,1
organization,1
assistance,1
conclude,1
evolutionary,1
contextualist,1
paradigm,1
value,2
psychotherapist,2
survivor,1
spouse,1
therapy,1
adaptation,1
intrusion,1
approximately,1
38,1
sustain,1
head,1
characterize,1
brief,1
disturbance,1
consciousness,1
clinically,1
