collocate,count
relationship,2
cannabis,1
use,2
disorder,2
common,1
test,1
prediction,1
equilibrium,1
model,4
positive,6
psychological,2
have,1
history,1
contact,3
service,13
find,1
contribute,1
significantly,4
psychiatric,1
id,1
large,1
complex,1
frequently,1
study,2
medical,1
specialty,1
area,1
seroconverting,1
anticipate,1
stigma,1
associate,6
negative,1
universally,1
accept,1
protective,2
behavior,1
physical,3
strong,2
dimension,1
sf-36,1
reflect,1
vitality,1
datum,2
provide,3
general,1
idea,1
breadth,1
problem,3
denver,1
american,1
indian,1
attitude,3
people,4
reliable,1
low,2
intention,1
knowledge,1
severe,1
fully,1
recover,1
high,3
intend,1
intervention,1
substance,2
abuse,2
client,4
trust,1
center,2
manage,1
money,1
different,1
perception,2
emotional,1
renewal,1
enhance,4
1969,1
visionary,1
community,4
thoughtfully,1
establish,2
mannheim,1
federal,2
joiner,1
voluntary,1
association,1
individual,1
consult,1
professional,4
growth,4
positively,2
influence,4
benefit,3
avoidant,1
attachment,1
connectedness,1
old,1
group,2
statutory,1
child,9
protection,1
adult,3
youth,2
mental_health,3
suspected,1
neglect,1
young,1
foster,2
care,2
include,1
condition,1
empirical,1
clinical,2
practice,2
inform,1
recommendation,1
engage,1
provision,1
treatment,3
considerably,1
self,1
report,2
level,2
awareness,2
end,1
compulsory,1
school,3
boy,1
skill,1
development,1
interagency,1
link,3
drug,1
alcohol,1
law,1
enforcement,1
judgment,1
optimal,1
length,1
stay,1
psychotherapy,1
index,1
root,1
conceptual,1
connect,1
outcome,4
domain,1
socio,1
economic,2
program,4
improvement,3
maternal,1
social,2
support,3
evident,1
chance,1
perspective,1
importance,1
place,1
collective,1
enhancement,2
acceptance,1
decision,1
seek,1
counseling,2
information,1
open,1
minded,1
clear,1
factor,2
resilience,5
developmental,1
expression,1
conception,1
benchmarke,1
represent,1
good,1
approach,3
initial,2
agreement,1
counselor,1
patient,4
value,3
dialogue,1
net,1
cau,1
47.9,1
versus,1
31.0,1
odd,1
discrimination,1
somali,1
adolescent,2
refugee,1
public,1
discussion,1
concept,1
confidentiality,1
health,2
consider,1
chronic,1
inflammation,1
inter,1
relate,2
increase,1
focus,1
trend,1
analysis,2
significant,1
potential,1
exist,1
gain,1
insight,1
csa,1
status,1
interaction,1
measure,1
brief,1
symptom,2
inventory,1
opportunity,4
mandate,1
local,2
engagement,1
17,1
clinician,1
supportive,2
policy,1
question,1
encourage,1
expansion,1
widespread,1
finding,1
suggest,1
provider,1
sexuality,1
educator,1
proactive,2
base,1
conceptualization,1
evaluative,1
process,2
highlight,1
effect,1
actual,1
anticipated,1
unemployment,1
ts,1
challenge,1
great,1
modeling,1
stress,1
improve,1
promising,1
fit,1
paper,1
present,1
insightful,1
introduce,1
research,1
and/or,1
consultation,1
proportion,1
perpetrator,1
homicide,1
enhanced,1
cpa,1
offer,1
bona,1
fide,1
alternative,1
innovative,1
method,1
poe,1
comprehensive,2
procedure,1
setting,1
empower,1
postdivorce,1
coparent,1
reframe,1
help,1
parent,1
overcome,1
resource,1
couple,1
experience,1
healing,1
relation,1
rating,1
1954,1
subsequently,1
date,1
explore,1
online,1
gambling,1
moderation,1
road,1
readiness,1
r2mr,1
design,2
canadian,2
military,1
strength,1
profile,2
promise,1
korean,1
primary,1
student,1
identify,1
