collocate,count
social,10
main,3
interactive,1
effect,4
attribute,1
depressive,2
evaluative,1
concerns,1
strongly,1
associate,4
depression,8
stress,2
test,2
take,2
anxiety,14
likely,5
score,5
clinical,4
cut,1
separation,2
disorder,6
endorse,1
global,1
impairment,1
analysis,2
variance,1
reveal,3
state,3
trait,5
subscale,3
stai,3
tension,3
t,2
poms,1
significantly,1
low,1
cbt,1
appear,1
enhance,1
improvement,1
phobic,1
ibs,1
symptom,5
diagnosis,1
group,2
establish,1
disorders,1
interview,1
schedule,1
dsm,1
iv,1
link,2
difference,1
modal,1
level,5
socialization,1
observe,1
child,2
attention,2
threat,1
unique,2
individual,2
high,6
lack,2
protective,1
bias,1
away,1
mdd,1
4.3,1
6,1
12,1
month,2
17.4,1
15.9,1
respectively,1
differ,1
criterion,3
asd,1
e.g.,1
difficulty,1
include,1
actual,1
family,1
adaptability,1
lead,2
increase,2
self,5
awareness,3
resilience,5
positive,4
negative,2
affect,2
physical,1
vitality,1
determine,1
psychiatric,1
assessment,1
taylor,3
incorrect,1
expectancy,2
model,1
predict,2
interaction,3
influence,2
fear,1
proneness,1
c,1
examine,2
beneficial,1
questionable,1
d,1
assertion,1
relationship,1
health,1
notably,1
occurrence,1
year,1
mde,1
potential,4
adverse,1
parenting,1
opportunity,3
particular,1
mental,1
strength,2
general,2
percentage,1
eop,1
tendency,1
manageable,2
indicate,1
obesity,1
condition,1
favorable,1
size,1
cognitive,1
behavioral,1
treatment,2
neural,1
adaptation,2
emotion,1
experience,2
follow,2
somatic,1
psychic,1
study,4
hamilton,2
rating,2
scale,4
ham,1
factor,1
highlight,3
peer,1
competence,1
developmental,1
transform,1
growth,3
transformative,1
intrusion,1
excitement,2
time,2
1,1
times,1
member,1
intensive,1
care,1
unit,1
trace,1
produce,1
daily,1
confrontation,1
death,1
deepen,1
common,1
specific,2
dimension,1
report,3
hope,1
instrument,1
comparable,1
find,1
steer,1
psychological,1
i.e.,2
attachment,1
pattern,1
secure,1
anxious,1
student,1
meaningful,1
decrease,1
mood,3
utilize,1
program,1
early,1
pubertal,1
timing,1
reflective,5
onset,1
adolescent,1
girl,1
generally,2
approach,1
flexibility,1
address,1
consideration,1
bipolar,1
practice,1
elderly,1
offer,1
subject,4
non,2
locate,1
point,1
reflection,1
deploy,1
result,1
illustrate,1
usefulness,1
appraisal,1
situational,1
challenge,1
uncertain,1
variation,1
exercise,1
commitment,1
physique,1
competitive,1
noncompetitive,1
runner,1
scales,1
design,1
assess,1
dep,1
anx,1
evidence,1
substantial,1
concurrent,1
validity,1
short,1
live,1
sc,1
subjective,1
positively,1
return,1
resting,1
end,1
course,1
symptomatology,1
pure,1
mixed,1
similar,1
long,1
period,1
current,1
build,1
hypothesis,1
math,1
reflect,1
regulation,1
mechanism,1
item,2
questionnaire,1
hospital,2
hads,1
adjustment,1
article,1
special,1
issue,1
sensitivity,1
substance,1
provide,2
insightful,1
woman,1
diagnose,1
and/or,1
infant,1
emotional,1
seven,1
benefit,2
national,1
initiative,1
children,1
healthcare,1
interparental,1
support,1
maternal,2
introspective,1
school,1
weight,1
relate,1
appearance,1
body,1
contemplation,1
participant,2
repetitive,1
transcranial,1
magnetic,1
stimulation,1
rtms,1
ptsd,1
promise,1
progress,1
scorer,1
randomize,1
receive,1
uplift,1
mmpi,1
welsh,1
urinary,1
concentration,1
3,1
complete,1
measure,1
propose,1
mediator,1
orient,1
2,1
performance,1
motivation,1
patient,1
pd,1
gad,1
intense,1
engage,1
cope,1
strategy,1
improve,1
threshold,1
contribute,1
cautious,2
reliable,1
diligent,1
behavior,1
evaluation,1
stimulus,1
significance,1
pathological,1
characterize,1
vigilant,1
preattentive,1
alert,1
system,1
humor,1
manage,1
investigate,1
laboratory,1
falsely,1
