collocate,count
od,1
dramatically,2
present,1
relation,1
critical,9
problem,9
health,2
2.1,2
ci,4
1.2,2
3.9,2
mental_health,3
3.4,2
1.9,2
6.1,2
detrimental,1
bad,1
percentile,1
sdq,1
score,4
desperately,2
receive,1
care,1
u.k.,1
forensic,1
general,1
inpatient,1
community,6
setting,1
study,2
investigate,1
attitude,2
service,9
discover,1
people,2
passionately,2
supportive,1
spousal,2
similarity,2
increase,2
tremendously,1
challenge,3
5,1
urban,1
board,1
control,1
black,2
minority,1
member,2
vigorously,1
support,2
wide,1
program,1
crucial,4
urgent,4
satisfaction,3
clientele,1
external,1
consultation,1
montreal,1
acute,2
relationship,4
comprehensive,2
center,2
paper,1
emphatically,1
identify,1
need,3
majority,1
population,1
strongly,3
overwhelming,1
consecutive,1
referral,1
specialized,1
traumatize,1
police,1
officer,1
n,1
understanding,1
strong,1
association,2
ld,1
prevention,1
early,2
intervention,2
fervently,1
show,1
contribute,3
protect,1
child,9
severe,9
follow,1
devastating,1
death,1
parent,3
traumatic,1
event,1
drastically,2
overall,1
adoptee,1
great,1
number,1
occurrence,1
significantly,3
profound,4
influence,2
spirituality,1
religion,1
outcome,4
old,1
lgbtq,1
color,1
co,1
morbidity,1
use,3
specialist,1
pediatric,1
alarmingly,3
high,3
18,1
+,1
1381,1
report,1
significant,4
symptom,1
performance,2
level,2
inverse,1
p,1
=,1
.009,1
<,1
.05,1
potential,1
issue,1
clinical,1
variable,1
decision,1
compromise,1
796,1
palestinian,1
live,1
occupy,1
hypothesize,1
positive,3
elevated,1
subsequent,1
work,2
therapy,1
student,1
intense,3
fieldwork,1
experience,1
physical,5
disability,2
15,2
choose,2
practice,1
advanced,1
solve,1
skill,1
training,1
intricate,1
psychodynamic,1
theory,1
addictive,1
behavior,1
effect,3
critically,4
include,1
particularly,1
encompass,1
psychopathology,1
childhood,1
evidence,2
intensive,3
psychotherapy,2
youth,2
disorder,2
predict,1
extent,1
gain,1
patient,1
urgently,3
elect,1
surgery,1
worry,1
deeply,1
connect,1
indicator,1
aid,1
restore,1
maintain,1
b,1
scientific,1
insight,1
psychic,1
deep,2
dramatic,1
change,1
status,1
substance,2
abuse,1
article,1
intensely,1
focus,1
core,2
component,2
mental_illness,2
feeling,1
happiness,1
school,1
base,1
outpatient,1
jwhs-76,1
design,1
assess,2
domain,1
relevant,1
struggle,1
college,2
athlete,1
function,1
reminiscence,1
respect,1
deteriorate,1
later,1
life,1
sex,1
role,1
flexibility,1
androgyny,1
appear,1
female,1
orient,1
cope,1
method,1
associate,1
well,2
psychiatric,1
unit,1
public,1
system,1
south,1
australia,1
forcefully,1
initiate,1
promote,1
improve,2
especially,2
deliver,1
vital,1
information,1
aspect,1
religiosity,1
profoundly,1
correlate,1
desperate,1
utilization,1
young,1
dsm,1
taxonomy,1
question,1
address,1
professional,2
examine,1
adolescent,1
parricide,1
offender,1
depression,1
fragile,1
signify,1
iranian,1
woman,1
purpose,1
explore,1
non,1
measure,1
skillset,1
regard,1
effectively,1
tran,1
press,1
upskilling,1
australian,1
workforce,1
individual,1
reject,1
manifest,1
mediating,1
author,1
conclude,1
aggressively,1
evaluate,1
consumer,1
treatment,1
resource,1
ration,1
limited,1
exist,1
