collocate,count
brain,1
region,1
previously,1
implicate,1
intense,13
patient,4
melancholic,1
major,6
depressive,2
disorder,4
rate,1
female,1
male,1
rapidly,1
skyrocket,1
adolescence,3
staggering,1
intensely,3
complex,1
cardiac,1
visual,1
analogue,1
scale,5
cd,1
vas,1
compare,1
receive,2
score,1
severe,37
distress,2
sleep,1
disturbance,1
subscale,1
report,1
relatively,1
extreme,6
severity,4
unrelated,1
treatment,3
remission,2
significant,4
12,1
month,1
follow,1
individual,1
high,2
significantly,3
responsive,1
intensive,2
therapy,1
seven,1
day,1
week,2
associate,2
profound,5
somatization,1
episode,1
decrease,1
likelihood,1
lead,1
disruption,1
sphere,1
person,1
life,2
satisfaction,1
indicative,1
overwhelming,9
term,1
outcome,1
antidepressant,1
refractory,1
known,1
posttraumatic,2
stress,3
pts,1
md,1
beck,5
inventory,5
bdi,2
hamilton,3
psychiatric,5
rating,4
hrsd,1
300,1
outpatient,1
diagnose,2
dsm,1
iii,1
physical,3
symptom,3
pronounce,1
past,1
history,3
increase,4
depression,6
early,2
age,2
onset,2
<,1
50,1
parenting,1
style,2
predict,3
maternal,1
child,4
transgression,1
odd,2
comorbidity,1
anxiety,5
extensive,1
large,1
show,1
cognitive,6
risk,6
distressing,1
negative,3
childhood,1
student,2
low,2
purpose,1
study,2
determine,1
threshold,1
critically,1
important,2
daily,1
functioning,1
evidence,2
base,1
decision,1
support,1
antiretroviral,1
adherence,1
slam,1
dunc,1
nearly,1
half,1
variance,1
pervasive,1
avoidance,1
cope,2
image,1
terrifying,1
significance,1
causation,1
pattern,2
result,2
appear,4
specific,1
presence,1
nonaffective,1
stressor,1
strategy,1
people,1
health,2
work,1
marriage,1
140,1
undergraduate,1
present,1
complete,1
suicidal,1
ideation,1
future,1
disposition,1
view,1
predispose,2
harbor,1
deeply,1
entrench,1
global,1
biasing,1
cognition,1
simplify,1
skills,1
system,1
childrens,2
anger,2
distraction,2
causal,1
effect,4
recovery,2
cause,2
rumination,2
ptsd,1
woman,1
man,1
contrast,1
shift,1
deficit,1
enduring,2
suggest,2
contribute,2
lack,1
interpersonal,1
forthcomingness,1
severely,1
anomic,1
subject,2
drunk,1
self,3
depiction,1
selective,1
behaviour,2
expression,1
ingestive,1
predictor,3
delay,1
adolescent,1
give,1
4.08,1
trial,1
recurrent,1
8,1
adverse,1
affect,1
deep,1
hopelessness,2
explain,1
abusive,1
behavior,1
african,1
american,1
subgroup,1
different,1
disease,1
especially,1
tumour,1
prolong,1
mood,1
reduced,1
vigor,1
algorithm,1
warrant,1
treat,1
perinatal,1
good,1
trait,1
r,1
=,1
participant,1
great,1
alcohol,3
intake,1
intensity,1
likely,1
urgent,2
drug,1
use,1
intervention,1
potentially,1
address,1
research,1
efficacy,1
theory,1
review,1
possible,1
resolve,1
temperature,2
induce,1
successive,1
stimulus,1
objective,1
identify,2
prevalence,2
accuracy,2
screen,2
instrument,2
ambulatory,2
head,1
neck,1
indicate,1
group,1
retain,1
ability,1
recruit,1
default,1
validity,1
turkish,1
version,1
hdrs,1
vulnerability,1
stability,1
extremely,1
reactivity,1
functionally,1
correlation,1
demonstrate,1
substantial,1
variability,1
dementia,1
datum,1
analyse,1
separately,1
consist,1
construct,1
variable,1
esteem,1
drastically,1
recent,1
approximately,1
4,1
fold,1
alarming,1
estimate,1
