collocate,count
romantic,1
involvement,1
intensely,5
link,1
interplay,1
dramatically,2
vary,1
effect,2
sex,1
role,2
attribute,1
critical,12
middle,2
class,2
sample,1
97,1
use,2
associate,3
severe,10
adverse,1
dangerously,1
low,3
self,3
esteem,2
misuse,1
critically,3
intense,6
problem,3
forcefully,1
suggest,1
major,1
risk,1
bella,2
study,5
module,2
german,2
national,2
health,3
examine,1
fragile,2
social,8
competence,1
troubled,2
homeless,2
permanently,1
house,1
preschool,1
child,3
diminished,1
quality,1
life,2
compromise,2
global,1
impair,1
autonomous,1
factor,1
liable,1
greatly,1
affect,1
concern,2
client,1
select,1
overwhelmed,1
outpatient,2
alcoholism,1
treatment,6
program,4
randomly,1
assign,1
ws,1
provide,2
crucial,3
information,1
challenge,1
supply,1
compelling,2
evidence,1
anxiety,1
functioning,2
experience,2
vitality,1
medical,1
professional,5
provision,2
severely,2
mentally,1
mental_health,1
incompetent,1
inmate,1
face,1
imminent,1
execution,1
devastate,1
relationship,2
victimization,1
vulnerable,2
individual,1
positive,2
psychology,1
appear,3
wellness,1
little,1
understand,2
complex,2
etiological,1
relation,2
concept,1
profoundly,1
highly,2
multidimensional,1
discriminate,1
college,1
student,2
urgently,5
seek,1
service,9
successive,1
freshmen,1
modality,1
veteran,1
receive,2
multiple,1
endure,1
lengthy,1
commute,1
care,6
nde,1
articulate,1
research,1
practice,1
formal,1
participation,2
strongly,1
enhanced,1
programming,1
promote,2
men,2
consideration,1
diverse,1
cope,1
definition,1
description,1
adolescent,2
ground,1
psychologist,1
empirical,1
screening,1
attendance,1
rate,1
community,2
center,2
cmhc,1
serve,1
socioeconomic,1
maternal,6
issue,5
inadequate,4
support,4
overwhelming,7
stress,3
influence,2
update,1
work,2
field,2
satisfaction,2
decade,1
thoroughly,1
describe,1
essential,1
measure,1
patient,1
relative,2
indispensable,1
detailed,1
guideline,2
future,1
development,1
instrument,1
profound,2
setting,1
despite,1
urgent,7
recognition,1
paramount,1
successfully,1
intervene,1
behalf,1
mechanism,1
impactful,1
determination,1
effectiveness,1
specific,1
article,1
long,1
stand,1
school,6
b,2
current,3
status,3
c,1
significant,1
relate,2
extensively,1
reframe,1
approach,1
activity,1
desperately,1
achieve,1
objective,1
programme,1
implication,1
infant,1
extraordinarily,1
need,3
know,1
consecutive,1
referral,1
specialized,1
traumatize,1
police,1
officer,1
n,1
powerful,1
correlation,1
meaning,1
youth,2
foster,2
discuss,1
step,1
develop,1
comprehensive,4
core,1
competency,1
effective,2
integration,1
address,1
perceptual,1
executive,1
skill,2
educator,1
lawyer,1
clinician,1
predictor,1
vibrant,1
disorder,1
ptsd,1
symptomatology,1
utilization,1
prior,1
year,1
intensive,1
gay,1
lesbian,1
humane,1
helper,1
rigorously,2
evaluate,1
disaster,1
intervention,1
devastating,1
earthquake,1
message,1
crucially,1
beneficial,1
reflective,1
control,1
condition,1
importantly,1
propose,1
conduct,1
assessment,1
comparable,1
inpatient,1
symptomatic,1
convergent,1
validity,2
imsa,2
score,2
short,1
form,1
36,1
emotional,1
hcu,1
qol,1
advanced,1
generalize,1
linear,1
mixed,1
wish,1
consider,1
profession,1
vital,1
teaching,1
listening,1
deeply,1
treat,1
cmhcs,1
compare,1
trajectory,1
complicated,1
longevity,1
scrutinize,1
archival,1
psychiatric,1
symptom,1
enhance,1
survey,1
identify,1
type,2
encounter,1
system,1
suffer,1
disastrously,1
widespread,1
ignorance,1
