collocate,count
beneficiary,1
rate,1
positively,2
associate,3
number,3
clinic,3
mental_health,8
substance,4
abuse,4
social,5
worker,2
counselor,2
psychiatrist,2
significant,2
association,5
physician,1
office,1
psychologist,1
dependent,1
variable,1
attitude,4
seek,3
service,12
opinion,3
mental_illness,2
tendency,3
view,3
problem,14
spiritual,2
psychiatry,1
aggregated,1
societal,1
community,4
focus,4
approach,1
health,2
promotion,1
appear,1
human,2
current,1
study,3
investigate,1
effect,1
csa,2
outcome,7
depressive,1
symptom,4
somatic,2
adversity,3
masculine,1
norm,1
relationship,1
comprehensive,1
review,1
torture,1
rehabilitation,1
professional,7
care,1
relevant,1
field,1
screen,1
monitor,1
clinically,1
meaningful,1
difficulty,1
experience,1
child,5
adolescent,3
type,1
prevent,1
ameliorate,1
use,3
school,3
remain,1
low,2
setting,1
urban,1
base,3
outpatient,2
agency,1
family,1
self,1
regulation,1
capacity,1
local,1
institutional,1
structural,1
indicator,1
jail,1
resource,1
suggest,3
civil,1
conflict,1
additional,1
impact,3
develop,1
implement,1
support,1
percentage,1
plan,1
spend,1
summer,1
engage,1
activity,1
conscientious,1
high,2
vitality,1
functioning,1
time,1
caregiver,1
agreeable,1
conduct,2
assessment,3
provide,4
intervention,1
assess,3
acutely,1
suicidal,1
refer,1
clinical,1
completion,1
suicide,1
questionnaire,1
member,2
receive,2
treatment,1
report,3
familiar,1
street,1
involve,1
youth,2
order,1
alleviate,1
challenge,3
strengthen,1
resilience,1
insomnia,1
depression,4
common,1
negatively,1
old,1
adult,1
engender,1
long,1
term,1
vulnerability,1
sri,1
lanka,1
attempt,1
population,2
life,1
dropout,1
development,1
illicit,1
multiple,2
comprise,1
disruptive,1
behavior,1
adhd,1
complaint,1
maternal,1
consist,1
prior,2
mother,1
predict,1
degree,1
dysfunction,1
aggression,1
children,2
collaborative,1
team,1
individualized,1
perennial,1
planner,1
need,2
exist,1
o,1
preadolescent,1
include,1
negative,3
stis,1
hiv,3
unintended,1
pregnancy,1
general,1
rule,1
elicitation,1
state,1
examination,2
mse,2
usually,2
emphasize,2
training,1
reason,1
offer,1
reject,1
young,2
people,3
special,1
issue,2
bring,1
previous,1
find,1
variety,1
hold,1
client,1
commonly,1
posttraumatic,1
stress,1
disorder,2
originality,1
valuethis,1
forensic,1
train,1
identify,1
dd,1
improve,1
meta,1
analysis,1
examine,2
cpa,1
chinese,1
half,1
diagnose,1
access,1
reticent,1
help,1
especially,1
outside,1
paraprofessional,1
working,1
air,1
force,1
innovative,1
primary,1
secondary,1
prevention,1
program,1
employ,1
status,3
cancer,2
patient,1
50,1
year,1
give,1
hindi,1
version,1
mithila,1
inventory,1
kumar,1
thakur,1
public,2
housing,1
resident,2
differ,1
significantly,1
utilization,2
16,1
30,1
12,1
month,1
assistance,1
explain,1
socioeconomic,1
physical,1
control,1
age,1
exercise,1
smoke,1
regression,1
model,1
estimate,1
cope,1
sexual,1
orientation,1
consequence,1
belief,1
cause,1
relate,1
desire,1
distance,1
pessimism,1
finding,2
strongly,1
ethnicspecific,1
effective,1
participation,1
favorable,1
perceive,1
solve,1
strategy,1
act,1
protective,1
factor,1
solving,1
effectively,1
meet,1
newcomer,1
speech,1
language,1
pathologist,1
embed,1
construct,1
discipline,1
specific,1
expertise,1
marriage,1
income,1
religion,1
counseling,1
hate,1
crime,1
