collocate,count
contact,2
education,1
intervention,1
improve,1
attitude,5
year,1
social,1
work,2
student,1
final,1
section,1
look,1
prevalence,1
old,1
offender,1
sentencing,1
available,1
research,2
link,1
mdv,1
negative,2
physical,5
health,4
outcome,1
intimate,1
partner,2
homicide,1
homelessness,1
woman,1
severe,38
suicidality,1
need,1
reach,1
great,1
proportion,1
individual,6
smi,3
experience,1
alarmingly,3
high,3
rate,2
application,1
exercise,1
program,2
treatment,4
people,14
offer,2
inmate,1
diagnose,1
co,1
occur,1
substance,1
abuse,1
disorder,2
new,1
york,1
examine,2
african,1
american,1
men,1
belief,2
perception,2
stigma,2
associate,8
mental_illness,5
barrier,2
help,1
seeking,1
hiv,1
disease,1
comorbid,1
outline,1
recommendation,1
future,2
impact,1
immigration,1
ethnic,1
specific,2
construct,1
spiritual,1
functioning,1
population,1
4,1
response,1
39.4,1
respondent,1
believe,1
apply,1
duty,1
warn,1
deep,2
concern,4
criminal,2
behavior,2
include,2
intense,2
symptom,1
unmanageable,1
previous,1
justice,1
involvement,1
cognitive,2
function,2
disruption,1
case,1
debilitate,6
schizophrenia,2
root,1
clinical,2
profoundly,2
ill,4
patient,5
aware,2
early,2
provide,1
striking,1
example,1
interplay,1
human,1
highly,1
relate,2
perceive,1
severity,1
strongly,3
connect,1
attribution,1
cause,1
incredibly,1
receive,1
urgent,1
intensive,1
continue,1
care,4
complex,2
relationship,2
illness,2
assume,1
deliberative,1
appropriateness,1
reaction,1
pervasive,1
remain,1
unknown,1
overwhelming,4
presence,1
significantly,6
lower,1
maternal,1
demonstrate,1
favourable,1
czech,2
medical,1
doctor,1
compare,1
debut,1
unique,1
live,2
chronic,4
nonetheless,2
mental_health,2
system,4
serve,2
critical,5
point,1
sample,2
182,1
applicability,2
reflect,1
appraisal,1
self,1
enhancement,1
maltreat,1
group,1
assign,1
code,1
2.69,1
time,1
odd,1
comparison,1
rehabilitation,2
inclusion,1
society,1
essential,1
crucial,3
manage,1
desperate,1
search,1
understanding,1
particular,1
deeply,3
disturbing,1
controversial,1
nature,1
nonmedical,1
use,1
prescription,1
drug,2
alarming,2
lack,1
lifetime,1
lmi,1
particularly,1
depression,1
diagnosis,2
firearm,1
ownership,1
disqualification,1
federal,1
state,1
thoroughly,1
problem,4
extremely,2
unreliable,1
intention,1
important,1
knowledge,2
fully,1
recover,1
intend,1
child,2
stress,2
significant,4
adult,2
issue,2
e.g.,1
immense,1
psychological,2
moral,2
predisposition,2
play,1
profound,2
role,1
schreber,1
extensive,1
positive,3
frequently,1
study,1
influence,1
demographic,1
review,1
ptsd,1
context,1
i.e.,1
spectrum,1
mother,1
screen,1
likely,2
representative,1
n,1
=,1
45,1
distress,1
citizen,1
characteristic,1
lead,2
subsequent,1
suicide,1
hospitalise,1
poor,1
validity,1
reliability,1
suffer,3
register,1
demand,1
vocational,1
tic,1
paper,1
identify,1
implementation,1
network,1
homeless,2
baseline,1
morbid,1
iq,1
risk,1
low,1
voting,2
preference,2
mentally,1
tend,1
liberal,1
end,1
elucidate,1
terrify,1
mechanism,1
daunt,1
implication,1
ellis,1
argue,2
label,1
danger,2
szasz,1
metaphor,1
grave,1
living,1
style,1
prevention,1
condition,2
dependent,1
have,1
dual,1
contain,1
overwhelmed,1
little,1
access,1
service,1
