collocate,count
research,3
explore,1
comprehension,1
impair,1
test,1
anxious,4
person,2
spend,1
compensatory,1
reading,1
demonstrate,2
vida,1
calma,1
improve,1
participant,1
depression,12
life,3
satisfaction,2
bis,1
level,7
associate,4
self,7
report,7
symptom,10
cognitive,1
behavioral,1
group,3
therapy,1
specifically,1
disorder,9
psychological,1
distress,2
global,2
patient,2
maze,3
representation,2
examine,5
relationship,2
wayfinde,1
behaviour,1
view,1
future,1
reduce,1
vulnerability,1
turn,1
tendency,1
injury,1
suicide,1
low,3
esteem,1
common,1
implication,1
treatment,2
social,6
anxiety,4
discuss,2
behavior,1
convey,1
reticence,1
possibly,1
discomfort,1
interaction,1
great,1
habituation,1
observe,1
overwhelming,8
anticipatory,1
pre,1
exposure,1
suds,1
rating,1
prolong,1
severe,13
intensity,1
relation,1
heighten,6
risk,1
resource,1
model,1
impact,1
comorbidity,1
strongly,3
support,3
crucial,2
role,1
sensitivity,3
health,3
relate,4
extreme,9
dysfunctional,1
play,1
development,1
maintenance,1
result,1
use,3
intense,17
base,2
cbcl,1
subscale,1
line,2
screener,1
highly,1
elevated,1
tool,2
identify,2
specific,2
reason(s,1
large,1
gender,1
difference,1
death,2
know,1
appear,1
reasonable,1
suggest,2
country,1
overwhelmingly,1
expect,1
woman,1
complaint,1
burnout,3
profound,1
58,1
society,1
attachment,1
inverse,1
wife,1
husband,1
intensely,3
mediate,1
strong,2
association,2
variation,1
serotonin,1
i.e.,1
major,1
schizophrenia,1
alcohol,1
dependence,1
thoroughly,2
rumination,1
emotional,1
intelligence,1
entity,1
vital,1
call,1
endothymic,1
pervasive,1
element,1
present,1
form,2
neurotic,1
debilitate,1
acute,1
suicidality,1
hiv,1
infection,1
hamd,1
item,1
psychic,2
somatic,2
define,1
extremely,1
subgroup,1
similarly,1
assess,2
fear,3
origin,1
response,1
pattern,1
significant,2
relevant,2
depressive,1
16.8,1
frequent,1
14.4,1
manipulation,1
independent,1
variable,1
satisfactorily,1
b,1
datum,1
groundbreaking,1
study,1
construct,1
college,3
scale,3
measure,10
student,3
reliability,1
validity,1
improvement,1
core,1
adult,1
need,1
attention,1
ill,1
tend,1
way,1
parent,1
suffer,1
negative,3
affect,1
significantly,1
affectivity,1
conduct,1
incarcerated,1
juvenile,1
delinquent,1
sample,1
interview,1
diminish,1
quality,1
hypochondriacal,1
worry,1
separation,2
childhood,1
high,3
suspiciousness,1
insecurity,1
sufficiency,1
public,1
consciousness,1
state,6
trait,4
immediately,1
prior,1
control,1
teacher,1
similar,1
beck,1
inventory,4
copenhagen,1
reduction,1
p,1
<,1
.01,1
personal,1
work,1
post,1
investigate,1
panic,1
like,1
hypercoagulable,1
child,1
age,1
8,1
12,1
anx,1
language,1
learning,1
ask,1
complete,1
questionnaire,1
appointment,1
rigorously,1
spielberger,2
cocaine,1
x-1,1
administer,2
evaluate,2
potential,1
increase,1
hyperbaric,1
condition,1
perceptual,1
computer,2
cas,1
perception,2
individual,2
different,1
situation,1
interpersonal,1
frequently,1
feminine,1
undifferentiated,1
comprehensive,1
affective,1
checklist,1
deeply,1
mood,1
overall,1
lessen,1
excessively,1
vigilance,1
monitoring,1
alarming,1
finding,1
dramatically,1
scl,1
diagnosis,1
khd,1
young,1
old,1
experience,1
testing,1
compare,1
