collocate,count
hypothesize,1
case,4
parental,1
substance,9
primary,1
reason,1
placement,1
child,18
remain,1
importance,1
relate,2
low,1
rate,3
consequence,1
man,1
continue,2
use,2
violence,3
attend,1
group,1
past,1
have,3
unemployed,1
hold,1
aggressive,1
attitude,1
commit,1
violent,1
experience,6
gay,1
victimization,1
partner,1
depression,2
adulthood,1
finding,2
provide,2
detailed,1
account,1
interviewer,1
open,1
end,1
question,2
supportive,1
intense,1
interest,1
problem,3
sex,2
base,1
different,1
offense,1
characteristic,2
acceptable,1
old,1
adult,3
effective,1
identify,2
assault,1
event,1
perpetrator,1
status,1
psychopathology,2
woman,3
inform,1
victim,2
spousal,1
repeat,1
successive,1
offspring,1
widely,2
herald,1
promote,2
alcohol,5
drug,3
prevention,2
strategy,2
usa,1
study,5
investigate,4
childhood,2
physical,6
associate,2
functional,1
somatic,1
syndrome,1
fss,1
juvenile,2
history,3
sexual,15
affect,1
public,1
perception,1
infant,2
mother,1
likely,2
display,1
insecure,1
attachment,1
separate,1
parent,1
state,1
boy,1
girl,1
equally,1
interested,1
respondent,1
rank,1
prostitution,1
housing,1
labor,1
stimulant,1
vulnerability,1
general,1
sensation,1
seek,2
ss,1
severe,6
battering,1
and/or,2
frequent,2
abuse,7
increase,2
relationship,4
length,1
employment,1
positively,1
psychoactive,1
complex,1
opioid,1
suspect,1
analgesic,1
nitrous,1
oxide,1
appear,2
nsduh,1
datum,1
national,2
survey,2
treatment,4
services,1
n,1
ssats,1
assessment,1
protection,1
ongoing,1
adolescence,1
number,5
report,5
accusation,1
medium,1
facilitated,1
communication,2
college,1
high,2
closely,1
resemble,1
diagnosis,2
pertinent,1
risk,2
play,1
medical,1
institution,1
family,2
detachment,1
loss,1
briefly,1
homelessness,1
selfreport,1
mental_health,1
bipolar,1
disorder,2
current,2
track,1
76,1
authority,1
private,1
paper,1
define,1
concept,1
psychological,1
trauma,2
proceed,1
heavy,1
versus,1
light,1
differentiate,1
significantly,1
borderline,1
po,2
bpo,1
ppo,1
characterize,1
inconsistent,1
pattern,1
term,2
heaviness,1
research,1
find,2
disclose,3
reticent,2
consistent,2
estimate,1
occurrence,1
neglect,3
5,1
year,1
expectation,1
behavior,1
change,1
discuss,2
include,1
teenager,1
offender,2
correlation,1
previously,2
tell,2
disclosure,2
formal,2
investigation,3
result,1
respect,1
gravity,1
exist,1
frequency,1
basic,1
form,2
emotional,1
influence,1
score,1
great,8
intrusiveness,5
force,5
abuser,1
determine,1
association,1
psychiatric,1
comorbidity,1
somatization,1
gastric,1
inpatient,1
facility,1
preference,1
co,1
occur,1
60,1
provider,1
ctps,1
institute,1
nida,1
develop,1
implement,1
large,1
scale,1
component,1
mean,1
long,1
follow,1
suggest,1
date,1
program,1
design,1
adolescent,1
expose,1
measure,1
heighten,1
maternal,2
aggression,1
openness,1
considerable,1
flexibility,1
deal,1
decrease,1
horrific,2
self,1
set,1
enrol,1
cross,1
sectional,1
attempt,1
prolong,1
substantial,1
enter,1
profound,1
meet,1
extreme,1
situation,1
victim(s,1
