collocate,count
child,11
insure,1
case,3
report,6
reporting,1
law,1
state,1
physicians,1
refrain,1
recognize,1
avoid,1
perceive,1
stress,4
participant,2
complete,1
survey,1
experience,4
nature,1
contact,2
noncontact,1
force,2
sexual,9
2,2
year,3
old,1
time,2
30,1
23,1
68,1
3,1
evaluator,1
alleged,1
rely,1
psychosocial,1
soft,1
evidence,1
require,1
illness,1
imbalance,1
depression,1
anxiety,1
substance,11
think,2
disorder,2
trauma,4
base,3
characterological,1
615,1
testifying,1
allege,1
victim,1
study,1
examine,2
association,3
childhood,6
physical,4
increase,1
risk,4
violent,2
victimization,1
youth,1
fatherhood,1
psychiatric,1
distress,3
severity,3
sa,2
man,1
enter,1
treatment,8
employment,1
history,4
chaotic,1
life,1
problem,3
infection,1
negative,1
impact,3
abstinence,1
drug,7
frequency,3
age,1
onset,1
correlate,1
subject,1
level,1
dissociative,1
symptom,3
adolescent,2
male,5
differ,2
family,1
dimension,1
receive,1
integrated,1
mental_health,1
interview,1
month,1
interval,1
high,2
complex,1
neglect,2
and/or,1
community,1
violence,2
specialized,2
woman,2
strategy,3
significantly,4
type,3
b,1
difference,1
posttraumatic,2
symptomatology,3
emerge,1
c,1
cognitive,2
cope,2
account,2
long,1
associate,2
clinical,1
investigator,1
limited,1
datum,1
suggest,1
liability,1
triazolam,1
great,2
variety,1
benzodiazepine,1
maintain,1
defendant,1
occur,3
defense,1
present,2
hearsay,1
witness,1
elder,1
attention,1
focus,1
alcohol,1
misuse,1
resident,1
live,1
al,1
institution,2
react,1
severe,17
gendered,1
behavior,1
survivor,1
desperate,1
need,2
service,1
homeless,2
individual,1
use,3
question,1
address,1
impairment,1
persistent,1
repeat,1
exposure,1
emanating,1
early,1
alongside,1
physiological,1
contrast,1
client,5
low,2
score,5
severely,3
abuse,7
majority,2
nonabuse,1
nonclinical,1
range,1
scale,1
ancient,1
horrific,1
society,1
structure,1
consider,1
develop,1
far,1
effective,2
prevention,1
intervention,1
urgent,1
hiv,1
explore,2
dimensionality,1
illicit,1
dependence,2
criterion,2
calculation,1
item,1
difficulty,1
1,1
chronic,2
alcoholism,1
find,1
frequent,1
profoundly,1
way,1
feel,1
respond,1
endure,1
social,1
tie,1
outcome,1
person,3
facility,2
extremely,1
difficult,1
recognise,1
frequently,1
mirror,1
profound,1
initial,1
effort,1
detail,1
rampant,2
tudu,1
number,3
neighborhood,1
accra,1
serve,1
anatomical,1
doll,1
extreme,1
evaluation,1
irish,1
migration,1
britain,1
home,1
church,1
run,1
ptsd,1
stem,1
define,1
emotional,2
sibling,3
affect,2
attribution,1
responsibility,1
hypothetical,1
scenario,1
variation,1
ses,1
parent,2
verbal,1
damaging,1
form,2
workplace,1
public,1
health,1
concern,1
suicidality,1
significant,1
brutally,2
sexually,2
devastating,2
effect,2
john,1
caffey,1
describe,1
horrifying,1
infant,2
call,2
whiplash,1
shaken,1
offender,1
characterize,1
overwhelming,1
perception,1
rejection,1
identify,1
urgently,1
reduce,1
danger,1
excruciate,1
pain,1
adulthood,1
