collocate,count
diagnostic,1
group,4
study,4
patient,5
severe,13
schizophrenia,1
second,1
intense,16
phobic,2
predict,2
inhibition,1
inference,1
relate,2
deeply,2
investigate,2
relationship,1
level,3
substantial,2
instruction,1
effect,1
creativity,1
extinction,1
associate,3
score,3
social,4
review,3
intensely,4
focus,1
particularly,1
overwhelming,13
form,1
childhood,1
psychopathology,1
frequently,2
refer,1
title,1
work,1
castration,1
psychoanalysis,1
somatic,1
complaint,1
underlie,1
symptom,7
depression,8
model,3
clearly,1
indicate,3
powerfully,1
subsequent,1
critical,2
physical,1
concern,1
pc,2
dimension,1
sensitivity,2
panic,1
posttraumatic,1
disruptive,1
behavior,1
mood,3
comorbiditie,1
compare,1
adhd,1
old,1
medical,1
psychiatric,1
outpatient,1
beck,1
inventory,3
bai,1
meticulously,1
administer,1
45,1
task,1
participant,2
heighten,5
low,1
trait,6
lta,1
job,1
insecurity,1
positively,1
deep,2
.30,1
.40,1
idiopathic,1
report,1
significantly,3
6,1
month,1
postsurgical,1
experience,5
purpose,1
identify,1
severely,1
elicit,2
eating,2
situation,2
extreme,9
anxiety,4
management,2
strategy,2
use,2
cope,3
overwhelmingly,1
context,1
eat,2
determine,1
physiological,1
reaction,1
c,1
anticipatory,1
d,1
negative,4
thought,1
finding,1
suggest,2
moderate,2
relation,2
smoking,1
2005,1
complex,1
structure,1
disorder,6
predominantly,1
dichotomous,1
criterion,1
explore,1
powerful,1
instrument,1
children,1
manifest,1
scale,2
differential,1
test,5
conduct,1
emotional,1
testing,2
correlate,2
heightened,1
include,3
affect,1
result,4
possibility,1
urgent,1
referral,1
aged,1
4,1
16,1
year,1
regardless,1
observe,1
overinvolved,1
mother,1
nonanxious,1
child,2
outcome,1
distressing,1
stress,1
scale-21,1
highly,1
reveal,2
emotion,2
delve,1
significant,2
difference,1
high,2
stake,1
standardized,1
achievement,1
field,1
dependence,1
extraversion,1
account,1
variance,2
analysis,1
debilitate,1
42.5,1
17.5,1
partly,1
learning,1
deficit,1
threshold,1
far,1
median,1
author,1
strongly,2
epistemic,1
especially,1
relevant,1
understand,1
issue,1
ethnicity,1
association,1
recognition,1
ability,1
heavily,1
degree,1
hold,1
interdependent,1
crucial,1
role,2
maintenance,1
illness,1
empirical,1
support,1
relatively,1
scarce,1
sip,1
style,2
depressive,1
negatively,1
positive,1
additional,1
attention,1
give,1
address,1
compulsive,1
buyer,1
addition,1
common,1
factor,2
school,2
rigid,1
sex,1
overpower,1
maternal,1
infant,1
regulatory,2
problem,1
cry,1
dysfunctional,1
cognition,1
ambiguous,1
competence,1
self,1
perceive,1
failure,1
likely,1
share,1
needle,1
distress,1
general,1
health,1
questionnaire,2
state,3
single,2
item,1
measure,1
aggressiveness,1
suicide,1
attempt,1
line,1
research,1
college,1
drinking,1
variation,1
hr,1
forearm,1
emg,1
record,1
6min,1
interval,1
schedule,1
previous,1
theorizing,1
prejudice,1
literature,2
comprehensive,1
antecedent,2
implication,2
intergroup,1
offer,1
present,1
occurrence,1
episode,1
unipolar,1
na,1
basis,1
think,1
terrifying,1
threat,1
nuclear,1
extensive,1
assessment,1
rorschach,1
term,2
spielberger,2
conception,1
profoundly,1
stable,1
personality,1
disposition,1
e.g.,1
fear,1
revulsion,1
information,1
explain,1
great,1
percentage,1
dependent,1
parent,1
rating,1
timidity,1
