collocate,count
significant,2
observation,1
especially,1
casual,1
standpoint,1
program,10
base,3
simple,2
interview,3
routine,1
hygiene,2
gently,2
deal,2
general,4
promotion,2
people,1
basic,9
prevention,2
early,2
treatment,1
reason,2
consider,2
preventive,2
mental_health,5
school,8
briefly,2
developmental,1
discuss,2
focus,3
individual,4
psychopathology,2
approach,5
educational,5
problem,2
inadequate,2
frequently,1
service,6
utilization,2
pattern,2
primary,2
health,6
project,4
pmhp,4
ordinary,4
use,2
nonprofessional,3
child,4
aide,2
student,2
psychology,1
course,1
show,1
positive,3
vocational,1
maturity,1
control,2
group,5
clearly,3
simply,2
associate,5
parent,4
level,4
occupational,3
status,3
tavistock,2
t,2
lead,2
professional,5
black,2
city,2
resident,2
local,3
implication,1
person,1
need,2
care,1
occasionally,2
cite,2
minor,2
goal,2
community,7
consultation,2
worker,6
basis,2
obtain,2
index,3
investigate,1
slight,2
change,2
perception,2
model,4
response,2
25,2
item,2
semantic,2
mental_illness,1
differential,1
social,4
isolation,2
find,3
poor,5
table,1
suggest,2
exert,1
independent,1
influence,3
disability,1
claimant,1
include,1
analysis,1
occupation,3
>,3
education,3
particularly,3
pastoral,1
counselor,2
see,1
helpful,2
therapist,1
psychiatrist,1
psychologist,1
somewhat,1
paper,1
determine,1
consensus,1
concept,1
new,2
career,2
movement,2
field,2
slowly,1
demand,2
training,3
measure,2
physical,2
traditionally,1
activity,1
supply,1
guide,1
medical,2
recent,1
report,1
joint,1
commission,1
children,2
conclude,2
quality,2
mental,1
decline,1
past,1
year,2
study,2
reveal,1
presence,1
psychotherapy,2
milieu,1
work,3
calm,1
hospital,1
number,1
bring,1
moderate,1
importance,1
therapeutic,1
helpfulness,1
train,1
psychotherapist,1
investigation,2
job,2
satisfaction,2
mean,2
kornhauser,2
1965,2
express,1
attitude,2
setting,1
assign,3
time,1
design,2
implement,1
effective,1
ability,1
identify,1
deviant,1
states,1
teacher,2
police,1
clinic,1
minister,1
high,1
correlation,1
memory,1
optimism,1
average,1
detection,1
carry,1
team,1
close,1
collaboration,1
special,1
orient,1
middle,1
complete,1
e,1
scale,2
1,1
strike,1
1968,1
staff,1
member,2
center,1
volunteer,1
8s,1
select,1
college,1
undergraduste,1
class,2
randomly,2
4,2
experimental,1
term,1
counterbalanced,1
observe,1
custodial,1
personnel,1
modify,1
authoritarian,1
matter,1
exercise,1
highlight,1
clear,1
contract,1
understand,1
role,1
motive,1
finding,1
adumbrate,1
present,2
state,2
knowledge,2
environmental,1
limit,1
relevance,1
facility,1
view,1
institution,1
increasingly,1
