collocate,count
assess,5
minor,8
psychopathology,1
minimal,4
exposure,5
impression,1
scale,1
self,3
rating,1
inventory,3
stress,11
disorder,11
yale,1
brown,1
obsessive,1
phobia,1
diagnostic,1
questionnaire,2
aberdeen,1
screening,1
index,1
health,3
anxiety,1
courageous,1
attempt,1
rework,1
conflict,1
enrich,1
way,2
analyst,1
listen,1
manifest,1
group,7
report,5
history,1
mild,15
childhood,3
attain,1
moderately,1
high,3
ptsd,11
score,1
states,1
recovery,1
present,3
relate,1
response,2
bereavement,1
special,1
circumstance,1
grief,1
provide,1
foundation,1
understand,1
unique,1
inflict,1
skeletal,1
somewhat,1
common,3
presentation,1
child,1
abuse,1
victim,1
occasionally,2
focus,1
limited,1
media,1
injury,1
patient,6
admit,3
local,1
surgical,1
center,2
ferenczi,1
initially,1
refute,1
freud,2
early,1
thesis,1
finally,2
conceptualize,2
metapsychological,2
reformulation,2
inverse,1
development,1
formulation,1
take,1
slight,2
significance,1
symptomatology,1
gently,1
participant,3
evaluate,1
symptom,8
checklist,2
children,2
briere,4
1995,4
participation,1
8,3
week,1
strongly,1
associate,1
premilitary,1
postmilitary,1
constructionist,1
model,3
apply,1
prevalence,4
etiology,2
post,4
describe,1
basic,1
role,1
witness,2
sustain,1
life,1
massive,1
evidence,1
population,1
schizophrenia,2
consistent,2
study,8
raise,1
possibility,2
etiological,1
importance,1
accord,2
cognitive,3
theorist,1
intrusive,2
memory,3
origin,1
information,1
event,1
process,3
reaction,1
small,1
magnitude,1
total,1
body,1
surface,1
area,1
slightly,1
pseudoneurological,1
dissociative,1
rate,2
position,2
phenomenon,2
share,2
composite,1
therapeutic,2
conversation,1
include,2
description,1
therapy,2
purpose,2
investigate,2
prolong,2
intensive,2
unit,2
icu,2
treatment,3
difference,2
diagnosis,2
factor,1
subjective,1
appraisal,1
cope,3
style,2
result,1
account,1
61,1
65,1
variance,1
month,1
mental_health,1
negative,1
impact,2
war,1
initial,1
datum,1
support,1
recent,1
work,1
field,2
nonathlete,2
indicate,2
contextualize,2
traumabase,1
trauma,4
assessment,1
intervention,1
appropriate,1
approach,1
generate,2
lie,2
hiddenness,2
means,2
violence,1
relevant,1
literature,1
survivor,2
relatively,1
helplessness,2
numbness,1
threat,1
great,1
time,2
experience,3
examine,4
interrelationship,1
resilience,1
define,1
lack,1
follow,3
posttraumatic,3
growth,3
relative,2
contribution,1
physical,4
combat,3
implicate,1
separately,1
tsi,1
sample,1
62,1
mildly,1
expose,2
community,1
resident,1
80,1
caucasian,1
89,1
woman,1
16,1
influence,1
leadership,1
team,1
effectiveness,1
resuscitation,1
differ,1
situation,1
confirmation,1
potential,1
association,1
prior,1
repetitive,1
skin,1
cutting,1
rigorously,1
challenge,1
confound,1
central,1
problem,1
nonexperimental,1
research,1
hardly,2
validate,2
interview,2
available,2
extent,2
maltreatment,2
fear,1
few,1
tbi,3
occasional,1
dissociation,1
non,1
harsh,1
reality,1
head,1
clinical,1
implication,1
discuss,2
methodological,1
consideration,1
direction,1
adult,1
attachment,1
perceive,1
esteem,1
irrational,1
belief,1
investigation,1
homeless,1
male,1
need,1
relation,1
fragmented,1
context,1
ics,1
significant,1
improvement,1
sojourners,1
observe,1
emotional,2
cancer,1
efficacy,1
iraq,1
afghanistan,1
criterion,1
ct,1
sexual,1
and/or,1
age,1
19,1
year,1
complex,1
relationship,1
severity,1
pamela,2
perspective,1
developmental,1
relational,1
offer,1
view,1
calming,1
consider,1
bear,1
open,1
gentle,1
