collocate,count
property,1
instrument,1
implication,2
minimal,1
use,5
practitioner,1
briefly,1
discuss,1
loss,1
facilitate,1
adjustment,1
assess,1
measure,1
typical,1
positive,1
psychological,1
state,2
regular,2
finding,1
reveal,1
person,2
overlook,1
substance,2
abuse,2
field,3
somewhat,8
engage,1
study,2
psychologist,1
n,1
=,1
29,1
setting,2
rate,3
statement,1
base,3
model,2
miss,1
chemical,1
dependency,1
traditional,2
account,1
link,1
single,1
parenting,1
poverty,1
review,1
result,1
generation,1
randomize,1
trial,1
intervention,1
develop,1
c,1
l,1
psychiatrist,1
question,1
address,1
adequately,1
professional,6
able,1
translate,1
diagnostic,1
formulation,1
neglect,1
isolation,1
guilt,1
loyalty,1
grievance,1
service,7
social,2
support,1
report,2
describe,2
child,11
refer,2
ordinary,3
clinic,3
consuming,2
fruit,2
vegetable,2
well,2
asian,1
refugee,1
adolescent,2
inadequately,1
serve,1
weu,1
standard,3
high,4
school,1
graduation,1
employment,1
old,1
60,1
plus,1
respondent,1
community,2
survey,1
679,1
adult,1
calgary,1
alberta,1
unaware,1
sequelae,1
enter,1
system,3
sample,3
176,1
outpatient,1
rural,1
southern,1
georgia,1
casually,1
basic,1
datum,1
longitudinal,1
investigation,1
new,1
emotional,2
behavioral,1
issue,3
receive,1
insufficient,1
treatment,5
inadequate,2
need,5
disadvantaged,2
african,2
american,2
entirely,1
white,1
decade,2
significant,3
increase,3
educational,1
youth,1
average,2
formal,2
employee,2
self,2
medicate,2
psychoactive,2
enrol,1
program,2
score,1
low,1
apparent,1
religious,1
psychotherapy,1
focus,1
evangelical,1
christians,1
potential,1
parameter,1
affect,1
specialty,1
choice,1
encourage,1
clarification,1
problem,2
identify,2
area,1
variable,3
age,1
class,2
physical,2
mortality,1
risk,1
slightly,2
elevate,1
statistically,1
relate,2
behavior,1
different,1
aspect,1
enable,1
predispose,1
factor,1
national,1
reservation,1
personality,2
feature,1
turn,1
contribute,1
status,2
direct,1
relationship,2
find,2
influence,1
likelihood,1
make,1
visit,1
people,2
include,2
health,1
document,1
little,1
attention,1
pay,1
article,1
explore,3
osheroff,1
litigation,1
modeling,1
stress,1
process,1
predict,1
symptom,1
provide,1
good,1
fit,1
ethical,1
principle,1
require,1
accept,1
burden,1
responsibility,1
protect,1
indistinguishable,1
washington,1
intensive,1
present,1
hopefully,1
dismantling,1
investigate,1
month,1
birth,1
relation,1
referral,1
young,1
role,1
christian,1
therapist,1
counselor,1
client,1
virtually,1
utilize,1
intermediary,1
locate,1
assistance,1
current,1
delivery,1
inefficient,1
availability,1
infant,2
clinician,1
likely,1
call,1
indicate,1
look,1
healthy,3
scale,1
psychologically,2
b,2
minor,2
illusory,1
mild,1
defensive,1
denial,1
distress,1
disorder,1
multiple,1
diagnosis,1
addiction,1
hiv,1
aids,1
medicalization,1
evolve,1
gradually,1
past,1
suggest,1
failure,1
cmi,1
elderly,1
lack,1
detect,1
benefit,1
routine,1
evaluation,1
major,1
observe,1
level,1
care,1
research,1
growth,1
scholarly,1
literature,1
appropriately,1
relevant,2
cultural,2
effect,1
ethnic,1
minority,1
group,1
member,1
