collocate,count
20,2
percent,6
decrease,2
mild,4
alcohol,12
small,2
25,4
increase,4
minimal,4
drug,31
10,2
year,6
appear,4
exception,2
psychotic,2
concurrent,2
social,2
response,2
verbal,2
b,2
slight,2
aggression,2
minor,7
withdrawal,2
coincide,1
midpoint,1
survey,4
carry,4
area,4
control,4
group,16
17,4
patient,7
disease,4
central,4
nervous,4
system,4
cbf,4
health,2
special,2
action,2
office,2
prevention,4
provide,4
national,4
institute,4
child,7
lately,7
noticeable,6
severe,7
case,6
occur,6
pronged,3
offensive,3
combat,3
grow,3
problem,3
sample,3
153,3
man,6
draw,3
population,4
census,6
study,7
divide,6
officially,6
register,6
0,6
abuse,6
know,3
source,3
effective,4
suppress,4
lever,4
press,4
moderate,4
agent,4
taking,3
activity,3
descriptive,3
experimental,3
research,3
invalid,3
reach,1
epidemic,1
proportion,1
7,2
yr,2
history,2
form,2
inhaling,2
spray,2
paint,2
vapor,2
somewhat,2
legal,1
include,1
result,1
indicative,1
precipitating,1
role,1
onset,1
schizophrenia,1
contingency,5
contracting,5
treatment,5
change,1
participation,1
rehabilitation,1
program,2
present,1
analyze,1
772,1
participate,1
illinois,1
methadone,1
center,1
multi,1
modality,1
function,2
2,2
poorly,2
i.e.,2
particularly,2
violence,1
exertion,1
physical,1
force,1
injure,1
occasional,3
instance,3
use,2
care,1
prevent,1
inadvertant,1
neglect,1
deliberate,1
retail,1
pharmacist,1
dramatically,1
affect,1
prevalence,1
provincial,1
personality,1
trait,1
predispose,1
analgesie,1
renal,1
damage,1
