collocate,count
extraordinarily,1
high,3
characterize,1
extreme,2
depression,3
extensive,1
physical,1
complaint,2
objective,1
measure,7
life,3
change,3
mild,19
personality,1
predictor,1
labor,1
complication,1
sample,2
pre-,1
postt,1
manif,1
score,4
show,4
significant,3
difference,1
explicit,1
behavioural,1
profile,1
social,1
interaction,1
test,3
similar,1
see,2
rat,1
treat,1
chronically,1
frequency,1
insomnia,1
reduce,2
manifest,3
insomniac,1
sleep,1
pattern,4
recent,1
college,1
graduate,1
exhibit,1
deficient,1
verbal,2
skill,1
job,1
interview,2
second,2
administration,3
state,13
trait,13
inventory,5
.83,1
21,1
normal,1
ss,3
conventional,2
induced,4
anxiety,10
supplement,2
drug,2
ketamine,2
arousal,2
treatment,1
gradual,2
onset,2
decline,2
separation,2
infant,4
primarily,2
function,4
level,4
negative,2
linear,2
relationship,8
outcome,2
exploratory,2
strategy,2
contrast,2
complex,2
structural,1
integration,1
report,2
public,1
speak,1
select,1
autonomically,1
responsive,1
behavior,1
relaxation,2
lower,2
blood,2
pressure,3
slight,3
evaluate,2
study,4
obese,1
individual,2
eat,1
cope,3
manageable,2
emotional,2
admission,1
coronary,1
care,1
unit,1
increase,4
patient,2
admit,1
medical,1
emergency,1
datum,1
suggest,1
person,1
moderate,3
death,3
tend,2
cognitive,3
manipulation,2
ideal,1
real,1
anticipate,1
response,2
experience,1
decrease,2
unexpectedly,1
subject,3
low,1
average,4
condition,2
drop,1
emission,1
rate,2
reduced,1
hostility,2
sadness,1
remain,1
unchanged,1
magnitude,1
personal,1
problem,1
investigate,3
154,1
male,1
202,1
female,1
somatic,2
perception,1
questionnaire,3
activity,1
preference,1
apq,1
scale,3
mas,1
tennessee,1
self,5
concept,2
willing,1
reveal,2
item,1
relate,3
emotionality,2
dependence,1
relation,1
adult,1
literature,1
extraversion,1
fluency,1
result,3
indicate,2
attrition,1
debilitate,1
examine,1
dental,1
48,3
man,1
woman,1
use,1
evaluation,1
hand,1
positive,1
marginality,1
find,2
american,1
limited,1
enhance,1
ego,1
strength,1
facilitated,1
therapy,1
intercorrelation,1
physiological,1
relevance,1
finding,1
management,1
discuss,1
paper,1
investigation,1
hypothesis,1
concern,3
future,2
age,1
adolescence,1
present,1
mmpi,1
pd,1
psychiatric,1
inpatient,1
performance,3
effect,3
pra,1
day,3
correlate,2
strongly,1
proneness,1
1,1
worry,2
distinction,1
represent,1
characteristic,1
weight,2
slimness,1
put,1
way,1
organize,1
approach,1
dimension,1
chd,1
information,1
year,1
follow,2
associate,1
drive,1
past,1
cemetery,1
phobic,1
component,1
slightly,3
reflect,1
orient,1
task,1
depressed,1
somewhat,2
great,2
gently,1
begin,1
counselor,1
counseling,1
arrest,1
developmental,1
aspect,1
minor,1
hypochondriasis,1
depersonalization,1
closely,1
45,1
preschool,1
boy,1
girl,1
administer,4
rating,2
collect,3
teaching,2
staff,2
maternal,2
assess,2
section,2
experiment,1
reduction,1
cs,1
reassuring,1
stress,1
locus,1
control,1
satisfaction,1
impact,1
environmental,1
