collocate,count
regard,3
currently,3
hold,5
western,3
view,3
physical,3
illness,6
social,4
deviance,3
human,3
occupy,1
hospital,2
bed,1
illnessess,2
combine,2
traditional,1
role,2
treat,1
understandable,1
extent,8
attitude,10
mentally,5
ill,11
influence,11
respondent,7
level,6
mental_illness,7
personal,3
comparison,1
narcotic,1
use,1
rural,3
urban,1
area,1
student,4
3,2
state,2
give,2
opinions,2
questionnaire,2
omi,2
general,7
test,4
basic,4
knowledge,2
mild,17
devise,2
nunnally,2
opinion,3
study,4
group,2
introductory,2
psychology,2
people,2
community,3
belong,2
mental_health,2
district,1
finland,1
analyse,1
basis,1
durkheim,1
1,405,1
interview,1
determine,3
tolerance,2
term,5
willingness,2
interact,2
ex,2
patient,4
abstract,2
model,4
individual,2
concern,2
normality,2
se,2
disruptive,2
body,2
image,2
course,2
hope,2
mitigate,2
successive,2
generation,2
question,2
prevalence,7
chronic,7
disability,7
associate,1
outside,1
assess,1
north,1
english,1
rate,8
biological,3
parent,9
positively,2
significantly,3
theory,11
maladaptation,3
death,7
instinct,3
108,2
undergraduate,2
degree,2
10,2
case,2
description,2
5,2
point,2
minority,2
public,5
able,2
identify,3
symptom,2
paranoid,2
schizophrenia,2
variance,2
finding,2
major,2
accordance,1
jungian,1
describe,1
myth,1
tend,1
isolate,1
observer,1
find,8
follow,6
survey,6
salford,6
england,6
compare,6
suggest,1
persistent,1
limit,1
nature,1
psychiatric,1
fare,1
career,1
assumption,1
potential,3
challenge,1
long,1
support,1
empirically,1
implication,1
datum,1
discuss,1
importance,1
dogmatism,1
adoptive,2
relative,1
record,1
adoptee,2
sibling,3
substantiate,1
hypothesize,1
relationship,3
creative,3
ability,3
investigate,1
slight,2
change,2
perception,2
response,2
25,2
item,2
semantic,2
differential,1
condition,1
emergence,1
behavioural,1
issue,1
moderately,1
vulnerability,2
adult,2
early,2
affect,2
age,2
factor,2
evidence,2
family,2
relate,4
postbirth,4
assessment,2
indifferent,2
nonresponding,2
subject,2
homosexual,1
suicide,1
category,1
classification,1
include,1
indicate,1
trend,2
great,2
acceptance,2
true,1
number,1
source,1
information,1
