collocate,count
control,9
investigation,2
psychomotor,2
performance,2
mild,24
mania,8
test,3
court,2
1968,2
continuum,2
gestalt,2
protocol,2
37,2
mildly,6
bipolar,3
plus,4
30,4
unipolar,7
ss,4
hospitalize,4
depression,10
compare,4
subtle,2
sequential,2
pattern,2
placement,2
support,1
validity,1
indicator,1
index,1
depressed,1
inhibited,1
type,1
reveal,1
subjective,1
social,1
withdrawal,1
inhibition,1
psychopathic,1
group,1
handle,2
non,1
rat,3
magnitude,1
effect,2
incentive,1
shift,1
animal,1
train,1
condition,1
cortical,4
spreading,6
csd,3
operate,1
low,2
intensity,1
ecs,1
result,1
wave,1
behavioral,2
convulsion,1
score,2
increase,2
somewhat,5
episode,2
manageable,4
proportion,4
depth,4
quick,1
reaction,2
time,1
minor,3
growth,1
manifest,3
lessen,1
body,2
weight,1
mechanism,1
analogous,1
human,1
anxiety,8
paranoidschizophrenia,1
commonly,1
associate,2
psychiatric,1
diagnosis,1
taylor,2
scale,6
zung,4
generally,2
calm,2
emotional,2
state,4
correlation,2
profile,2
mood,3
states,2
tension,2
anger,2
vigor,2
differential,2
personality,3
inventory,4
overt,1
evident,1
instance,1
mask,2
hide,1
level,2
occasional,3
insomnia,1
beginning,1
night,1
self,1
report,3
feeling,2
hostility,3
early,1
terminator,2
fatigue,2
restlessness,2
inability,2
relax,2
completer,2
scan,1
eye,1
movement,1
ocular,1
elevation,1
hemisphere,4
functional,4
finding,1
frequent,1
temperature,1
21,1
22c,1
profound,1
exploratory,1
activity,1
last,1
2,1
hr,1
concentration,1
mhpg,1
severity,1
measure,4
beck,2
characteristic,2
methodical,1
sequence,1
moderate,2
impulse,2
view,1
largely,1
disorder,1
attempt,1
6,2
ohda,1
show,2
addition,1
motor,1
eeg,1
seizure,1
stimulate,1
salivation,1
rate,3
endogenous,2
symptomatic,2
healthy,2
light,1
long,1
pair,1
drug,1
extinguish,1
fast,1
usually,1
observe,1
second,1
address,1
problem,1
involve,1
study,2
western,2
nation,1
sense,1
find,3
clinical,1
picture,1
cyclothymia,1
vitalised,1
chronical,1
depressive,1
neurotic,2
patient,1
psychotic,1
slightly,1
obsessional,1
analysis,1
response,1
suicide,1
attempter,1
yield,2
factor,2
reflect,2
similar,1
previous,1
nonattempter,1
distinction,1
admixture,1
versus,1
predictor,1
decortication,1
induce,1
suppress,1
inhibitory,1
system,1
lordosis,1
specific,1
focus,1
common,1
disease,1
explore,1
achieve,1
slight,3
split,1
current,1
concept,1
recognize,1
root,1
include,1
genetic,1
constitutional,1
sensitivity,1
adjective,3
check,3
lists,1
dacl,1
form,1
drink,1
saccharin,1
unilateral,1
marked,1
transfer,1
consistent,1
sex,1
difference,1
significant,1
case,1
emerge,1
5,1
variable,1
reason,1
base,1
experience,1
asphyxia,1
transient,1
gough,2
list,2
degree,1
depend,1
dose,1
difficulty,1
task,1
