collocate,count
presence,1
asthmatic,1
relate,5
prognosis,1
asthma,3
age,7
exist,1
evidence,3
link,1
noise,2
mild,13
find,1
somewhat,4
unsatisfactory,1
indicate,3
occupational,3
group,11
hospital,4
community,3
center,5
highly,2
differentiate,5
opinion,4
mental_illness,8
mental_health,2
similar,1
underlie,1
component,1
attitude,17
elderly,1
ill,1
college,1
undergraduate,1
183,1
male,1
people,1
scale,6
cohen,1
struening,2
opinions,2
illness,2
experimental,1
measure,4
mental,5
endorsement,2
deteriorative,2
aspect,2
new,1
reflect,1
rejection,1
metaphor,1
generally,1
acceptance,1
traditional,1
medical,1
study,6
demonstrate,3
slight,9
increase,3
black,3
immigrant,3
britain,3
attractive,1
physician,5
general,7
compare,2
personal,3
symptom,5
sex,2
match,1
up,1
patient,3
especially,2
disclose,2
concern,4
past,4
present,5
health,2
refer,3
psychiatric,7
service,3
18,3
year,6
untreated,1
lead,1
disability,1
conversely,1
careful,1
follow,1
gradual,1
complete,1
recovery,1
improvement,7
neurologic,1
purpose,1
investigate,1
relationship,2
modern,1
period,3
dominate,1
demonological,1
idea,1
treatment,4
insane,1
cruel,1
inhumane,1
clear,2
experience,2
differ,2
significantly,2
possession,3
see,2
b,2
provide,2
subtle,2
structure,2
stable,2
concept,4
annoyance,2
relevance,1
discuss,1
insanity,2
prevail,1
treatable,1
biologically,1
psychologically,1
finally,1
pattern,1
response,1
emerge,1
respondent,1
think,1
entity,1
apply,2
label,2
range,1
behavior,2
belief,1
cause,1
examine,2
display,2
negative,2
mentally,1
healthy,2
obtain,3
result,6
problem,6
recognize,6
important,6
social,3
correlation,1
number,2
previous,2
admission,2
dependence,4
education,3
consist,1
individual,2
allegedly,1
public,2
specialist,2
i.e.,2
competent,1
relative,1
locate,1
cooperation,1
include,1
focal,1
approach,1
formal,1
parent,1
factor,3
demon,1
old,4
mention,2
developmental,1
delay,2
frequently,4
low,1
socioeconomic,1
status,1
probably,1
associate,2
high,2
risk,2
physical,3
mother,2
previously,1
hospitalize,1
psychosis,1
15,1
observe,1
3,1
attempt,1
develop,1
limited,1
conception,1
flew,1
show,2
promise,2
receive,2
little,2
support,1
profession,1
stress,2
retardation,2
less,1
anthropometric,1
characteristic,1
like,1
wide,1
face,1
deep,1
demonic,1
know,1
unified,1
cent,1
population,1
considerably,1
great,1
restraint,1
religious,1
orientation,2
depict,2
common,2
dichotomy,2
cluster,1
analytic,1
procedure,1
describe,1
absence,1
immigration,1
initial,1
comfortable,1
france,1
view,1
state,2
explore,1
note,1
connection,1
deviance,1
role,1
housewife,1
hypothesize,1
source,1
excess,1
married,2
woman,1
man,1
analysis,1
temporal,1
relation,1
beginning,2
professional,1
life,1
accord,1
comparative,1
guamanian,1
cultural,1
value,1
modify,1
causal,1
explanation,1
ofcaduco,1
andatmariao,1
rise,1
67,1
case,1
post,1
partum,1
domestic,1
disagreement,1
minor,1
disease,1
appear,1
contribute,1
