collocate,count
subtle,5
relationship,2
anthropometric,2
measure,5
mild,12
characteristic,2
like,2
wide,3
face,2
deep,2
religious,3
orientation,6
depict,6
common,4
dichotomy,6
mental_illness,7
mental_health,4
attitude,6
interpret,1
slightly,2
liberal,1
rejection,3
presence,1
asthmatic,1
relate,4
prognosis,1
asthma,1
age,1
analysis,2
temporal,2
relation,2
onset,1
beginning,3
professional,2
life,2
accord,2
comparative,2
label,2
apply,2
group,7
considerably,1
great,1
restraint,1
housewife,1
consider,1
possible,1
source,1
increase,3
married,2
woman,1
compare,1
man,1
guamanian,1
cultural,1
value,1
modify,1
concept,4
causal,1
explanation,1
ofcaduco,1
andatmariao,1
behavior,3
explore,1
note,1
connection,1
deviance,1
physician,1
especially,1
disclose,1
personal,1
less,1
symptom,2
concern,1
attempt,2
develop,2
limited,1
conception,1
flew,1
show,2
promise,2
receive,2
little,2
support,1
profession,1
minor,1
association,1
people,2
experience,3
chronic,3
benefit,2
regular,2
service,3
center,3
metropolis,1
cluster,1
analytic,1
procedure,1
describe,3
purpose,1
survey,1
know,1
well,1
image,1
public,1
degree,5
perceive,2
evidence,2
lead,3
social,4
study,2
belief,1
cause,1
treatment,3
examine,3
hospitalization,1
objectionable,1
principle,1
broadly,1
define,1
unlikely,1
restrict,1
career,1
choice,1
hospitalize,1
align,1
system,1
theory,1
model,2
psychiatric,4
display,2
negative,2
mentally,1
healthy,2
possession,4
see,3
somewhat,3
b,3
provide,4
structure,3
stable,3
male,3
veteran,2
evaluation,4
diagnostically,4
categorize,4
category,4
nonmental_illness,2
use,1
psychiatrist,1
patient,2
interview,1
contain,1
section,1
deal,1
considerable,1
remainder,1
treatise,1
speculative,1
question,1
simply,1
demon,1
similar,4
comparison,2
psychological,1
suicide,1
emotional,1
disturbance,1
somatic,1
essential,1
hypertension,1
absence,1
immigration,1
initial,1
comfortable,1
year,2
france,1
view,1
occupational,1
state,2
hospital,3
community,1
worthwhile,2
review,2
history,2
child,2
suffer,1
course,2
america,2
movement,3
small,2
colony,2
81,1
caucasian,1
college,2
student,1
gradually,1
change,2
positive,1
self,2
attribution,1
return,1
method,1
ethnicity,1
medication,1
diminish,1
freedom,2
consumer,1
voice,1
voluntary,1
untreated,1
disability,1
conversely,1
careful,1
follow,1
gradual,1
complete,1
recovery,1
improvement,1
neurologic,1
conclude,1
factor,3
responsible,1
feminine,1
aspiration,1
oriented,1
behavioural,1
anti,1
medical,1
indicate,2
low,1
socioeconomic,1
status,1
probably,1
associate,2
high,2
risk,2
physical,2
lessen,1
barrier,1
pattern,1
response,1
emerge,1
respondent,1
believe,1
real,1
entity,1
admission,1
dghu,1
major,1
difference,1
theological,1
consideration,1
underline,1
importance,1
problem,1
solution,1
cent,1
population,1
past,1
present,1
refer,1
18,1
annoyance,2
relevance,1
noise,1
discuss,1
underlie,1
component,1
elderly,1
ill,1
undergraduate,1
183,1
scale,6
cohen,1
struening,2
opinions,2
illness,2
experimental,1
mental,1
endorsement,2
deteriorative,2
aspect,2
