collocate,count
history,4
sexual,3
determinant,1
conflict,1
resolution,1
predict,2
negative,1
close,1
possibility,1
dana,1
deal,1
severe,2
borderline,1
personality,1
disorder,5
report,5
index,1
physical,1
assault,1
compare,3
ptsd,3
sbs,1
age,1
child,10
time,1
inflict,2
datum,1
set,1
national,1
center,2
shaken,1
stress,6
reaction,4
military,2
parent,1
grief,2
family,4
member,1
die,1
therapy,4
currently,1
treatment,3
childhood,10
play,2
means,2
treat,3
bereavement,2
connect,1
paper,2
examine,2
black,3
woman,5
white,1
man,3
year,2
life,5
past,4
month,3
symptom,7
trauma,8
parenting,1
behavior,1
intrinsic,1
abuse,5
impact,7
well,1
conceptualize,1
perspective,1
interpretation,1
fear,1
breakdown,1
early,3
explore,3
untold,1
unresolved,1
intergenerational,1
transmit,1
unconscious,1
channel,1
communication,1
manifest,1
new,1
clinician,2
rating,1
measure,3
scale,2
sots,1
administer,2
adult,1
psychiatric,2
mental_illness,1
exposure,10
recently,1
discharge,1
inpatient,1
experience,6
establish,2
risk,3
psychological,2
watershed,1
infarction,1
previously,1
describe,1
cerebral,1
raise,1
intracranial,1
pressure,1
systemic,1
hypotension,1
130,1
patient,5
admit,2
level,4
recruit,1
prospective,1
study,3
finding,1
indicate,1
equally,1
potent,2
factor,3
alcohol,2
use,2
girl,1
event,7
underestimate,1
article,2
review,1
conceptual,1
framework,1
historical,5
current,4
effort,2
emotional,3
distress,5
research,2
clinical,3
innovation,2
aim,2
address,1
american,1
indians,1
alaska,1
natives,1
indigenous,1
great,2
severity,4
similar,4
lifetime,5
traumatic,2
public,1
increasingly,1
aware,1
accompany,2
phenomena,2
complex,1
recognize,1
understand,2
individual,1
continue,1
react,1
recurrence,1
original,1
rarely,1
conscious,2
connection,2
present,4
acknowledge,1
dark,1
passenger,1
vicarious,1
associate,1
conduct,1
post,1
disaster,1
resting,1
period,1
suggest,1
repetitive,1
head,1
result,1
sustained,1
release,1
brain,1
specific,2
discuss,2
term,2
exist,1
theory,1
multigenerational,1
implication,2
practice,1
participant,3
complete,1
questionnaire,3
eat,1
youth,1
018,1
centre,1
sport,1
relate,2
tbi,1
enrol,1
phenomenological,1
analysis,2
investigate,2
generation,1
australian,1
sample,1
placement,2
worker,1
survivor,1
open,1
window,1
world,1
spirituality,1
reconceptualization,1
damage,1
conception,1
coat,1
paediatric,1
effective,1
teenager,1
suffer,1
mental_health,1
problem,1
relationship,3
type,2
peritraumatic,1
centrality,2
development,2
follow,1
human,1
conditioning,1
lead,1
intense,1
memory,1
mainly,1
implicit,1
plastic,1
change,1
contact,1
sibling,1
parental,2
see,1
psychotherapy,1
opportunity,1
retell,1
need,1
possible,1
depression,1
marital,1
consequence,1
consider,1
intervention,1
bisexual,1
high,1
rate,1
span,1
instance,1
e.g.,1
modeling,1
evaluate,1
relative,2
importance,2
objective,2
traumarelate,1
dispositional,2
situationspecific,2
optimism,1
maltreat,1
likely,1
diverse,1
extend,2
maltreatment,2
pervasive,2
class,1
regional,1
system,1
initial,1
local,1
stabilization,1
atls,1
neurobiological,1
therapeutic,1
technique,1
reduce,1
utilize,1
eye,1
movement,1
challenge,1
display,1
complicated,1
response,1
therapist,1
social,1
comparison,1
submissive,1
show,2
significant,1
association,1
lsa,1
feeling,1
substance,1
aod,1
particularly,1
combination,1
randomize,1
control,1
21,1
hospitalize,1
assess,1
analgesic,1
efficacy,1
virtual,1
conclusion,1
persian,1
version,1
acceptable,1
psychometric,1
property,1
71,1
receive,1
base,1
include,1
demonstrate,1
dissociation,1
relatively,1
little,1
know,1
