collocate,count
sleep,1
pain,1
general,3
health,3
show,2
indirectly,1
affect,1
variable,1
mental_health,1
explain,1
context,1
relevant,1
factor,1
associate,5
djibouti,1
significantly,2
predict,5
psychological,3
distress,6
symptom,9
measure,4
harvard,2
trauma,7
questionnaire,2
adjust,2
traumatization,1
r,1
=,3
.183,1
release,1
daytime,1
1,2
month,4
high,2
posttraumatic,3
3,3
study,4
explore,1
current,1
expression,1
past,1
holocaust,1
survivor,2
session,1
child,3
experience,5
specific,1
type,2
sexual,3
physical,2
abuse,4
witness,1
domestic,1
sample,1
298,1
college,1
undergraduate,1
endorse,1
history,12
n,2
734,1
complete,1
exposure,6
ptsd,5
cope,3
alcohol,2
59,1
practice,1
element,1
26,2
manualize,1
intervention,1
point,1
placement,1
resource,2
heal,1
effect,3
multiple,1
attachment,1
disruption,1
resident,1
focus,1
hospitalize,1
infant,1
retarded,1
patient,4
unit,1
track,1
familial,1
racial,1
class,1
follow,3
progression,1
therapy,3
course,1
masculine,1
femininity,1
embodiment,1
offer,2
site,1
elaboration,1
dsmiv,1
icd10,1
diagnostic,1
criterion,1
singleevent,1
previous,2
randomly,1
allocate,1
participant,2
123,1
mtbi,2
100,1
control,3
recruit,1
assess,1
emergency,1
model,1
propose,1
hr,1
reactivity,1
shortly,1
consider,1
relational,1
perspective,2
intergenerational,1
transmission,1
violence,1
social,3
support,3
differentially,1
moderate,1
relationship,5
characteristic,3
development,2
stress,5
disorder,3
ptss,1
survey,1
research,3
emotional,3
learning,1
memory,1
loss,5
glucocosteroid,1
concern,1
chekhov,1
life,1
childhood,3
beset,1
deprivation,1
partially,1
probable,2
depression,3
stressful,1
event,2
prior,2
peritraumatic,1
violent,2
nonviolent,2
relate,2
great,3
risk,1
nonclinical,1
watch,1
film,1
processing,1
condition,1
people,2
suggest,2
growth,4
common,2
betrayal,1
theory,2
provide,2
non,1
pathologizing,1
39.1,1
recent,1
sex,1
behavior,1
investigate,1
work,5
wellbee,2
disrupt,1
belief,1
trainee,1
clinical,3
smoking,1
co,1
occur,2
alarmingly,1
important,2
proactive,1
coping,1
state,1
gratitude,1
independently,1
negatively,1
level,1
female,1
gender,2
gene,1
methylation,1
depressive,1
american,1
demand,1
think,1
milieu,1
locate,1
large,1
tool,1
remedy,1
inner,1
wound,1
unseen,1
cause,1
psychosocial,1
sword,1
particular,1
intentional,1
nonintentional,1
change,2
complicated,1
grief,1
clarity,1
association,2
cognitive,2
subject,1
report,1
detailed,1
pts,1
collect,1
member,1
institutional,1
review,1
board,1
evaluate,1
protocol,1
frequently,1
face,1
task,1
despite,1
peak,1
mild,1
brain,1
injury,2
incidence,1
young,1
pre,1
difference,1
group,1
regard,1
age,1
early,1
moses,1
monotheism,1
ultimate,1
revision,2
author,1
examine,1
light,1
functioning,1
resilience,2
massive,1
persist,1
civilian,1
asd,1
18,1
opportunity,1
involve,1
prioritize,1
assessment,1
treatment,1
inpatient,1
youth,1
discuss,1
mediation,1
analysis,1
ed,1
later,1
insight,1
process,1
include,2
alzheimer,1
multiinfarct,1
dementia,1
head,2
range,1
metabolic,1
affective,1
right,1
handed,1
man,1
indicate,1
robust,1
baseline,1
impact,1
psychotherapist,1
typically,1
recognize,1
empowering,1
influence,1
protective,1
variance,1
contribute,1
load,1
substance,1
use,1
race,1
veteran,2
vietnam,1
veterans,1
military,1
demonstrate,1
significant,1
recovery,1
need,1
diagnosis,1
unique,1
experiencing,1
management,1
strategy,1
hyperarousal,1
