collocate,count
man,2
report,4
high,3
level,4
physical,11
neglect,7
low,2
sexual,11
abuse,6
woman,2
analysis,1
control,1
demographic,1
variable,1
significantly,1
p,1
=,1
.005,1
study,4
explore,3
prenatal,1
child,17
potential,5
pcap,2
score,2
derive,3
inventory,1
administer,1
expectant,1
adolescent,1
show,1
early,2
life,1
adversity,1
increase,1
vulnerability,1
develop,2
psychopathology,2
scientific,1
memory,1
childhood,5
information,1
dp,1
psychological,2
symptom,1
nonsexual,1
attachment,1
attach,1
likely,4
event,1
build,2
strong,1
extrafamilial,1
system,1
commitment,1
experience,4
extensive,1
examine,2
determine,1
predictive,1
factor,1
way,1
numb,1
pain,1
associate,2
substitute,1
human,1
need,1
relationship,1
belong,1
overall,1
finding,1
suggest,1
prevention,2
enhance,1
cognitive,1
performance,1
sufficient,1
design,2
prevalence,3
csa,1
role,1
resilience,12
health,2
family,2
member,1
challenge,3
overcome,5
substance,11
solution,1
theory,1
certain,1
condition,1
program,3
fund,1
national,3
institute,2
alcohol,4
alcoholism,1
1978,1
provide,3
valuable,1
resource,1
question,1
2011,1
survey,1
treatment,5
services,1
nssats,1
diligently,1
analyze,1
counselor,1
beneficial,1
criminal,1
justice,1
drug,3
studies,1
research,1
cooperative,1
decrease,1
rate,1
mental,2
disorder,1
mid,1
adolescence,1
cohort,1
young,3
male,2
development,3
relate,1
allegation,1
outcome,1
partner,2
attitude,3
reject,1
use,1
violence,4
understanding,3
break,1
intergenerational,1
cycle,1
risk,1
identification,1
geographic,1
area,2
proactively,1
address,3
target,1
percent,1
mother,2
nida)-funde,1
parenting,1
practice,1
opportunity,4
reduce,1
old,1
triumph,1
index,2
referral,3
emotional,3
mixed,2
see,2
strengthen,2
bond,1
sibling,1
hiv,1
notification,1
and/or,2
recovery,1
acknowledgment,1
history,5
adaptive,1
compare,1
incidence,1
characteristic,1
case,3
highlighted,1
different,1
ethnic,1
prevalent,1
victim,4
single,1
multiple,1
perpetrator,1
cross,1
sectional,1
dissociation,2
sample,1
190,1
college,1
student,1
indicate,1
have,1
challenging,1
particular,1
lead,2
personal,1
growth,2
domestic,2
prior,1
training,1
professional,1
significant,2
insight,2
61,1
instance,1
age,1
18,1
year,1
remove,1
custody,1
court,1
order,1
intoxication,1
resolve,1
conflict,1
wife,1
incident,1
blame,1
present,1
literature,1
pathway,1
empowerment,1
empirical,1
evidence,1
supportive,1
claim,2
intervene,2
learn,1
disability,1
mental_health,1
article,2
describe,1
improvement,2
prison,2
reentry,1
offer,2
guide,2
facilitate,1
cod,1
gambler,1
comorbid,1
stimulant,1
recognition,1
association,1
psychoactive,1
utility,1
tat,1
empower,1
examination,1
manifest,1
content,1
recent,1
admission,1
prescription,1
opioid,1
pregnancy,1
ace,1
include,1
household,1
dysfunction,1
inspire,1
education,1
effective,1
management,1
discuss,1
measure,1
interest,1
value,1
combine,1
random,1
female,1
eld,1
mistreatment,1
conservative,1
primarily,1
result,2
unique,2
character,2
constitution,1
innovative,1
approach,1
social,1
policy,1
