collocate,count
association,1
experience,5
csa,2
adult,5
sexual,22
demonstrate,2
growth,5
resilience,19
overcome,12
childhood,7
physical,7
abuse,16
weight,1
enhance,1
protective,1
response,1
drug,7
emerge,1
adolescent,3
alcohol,3
problem,1
behavior,1
examine,1
3,1
critical,1
point,1
substance,18
continuum,1
care,2
detoxification,3
completion,2
appreciation,1
referral,1
treatment,10
engagement,2
follow,2
last,1
effect,1
include,5
healing,3
empowerment,2
woman,2
transformation,1
community,1
base,1
service,2
result,1
suggest,1
emotional,2
influential,1
factor,4
see,1
adulthood,1
harmony,2
sample,1
man,1
enrol,1
program,2
n=71,1
anger,1
management,1
maltreatment,2
neglect,5
particular,2
predict,1
high,3
initial,1
level,2
attempt,1
suicide,2
manage,1
child,13
strive,1
well,1
health,2
social,3
functioning,1
spectrum,1
family,5
dynamic,2
spouse,3
eld,3
reveal,2
intimate,1
partner,1
violence,1
risk,1
random,1
mild,1
traumatization,4
multiple,3
show,4
promise,1
difference,2
recovery,4
journey,1
error,1
probability,1
sharply,1
decrease,1
address,2
constructively,1
parent,1
especially,1
context,1
disclose,1
use,2
previous,2
symptom,1
large,1
cohort,1
pathological,1
feature,1
incorporation,1
law,1
enforcement,1
investigation,1
provide,1
supportive,1
insight,1
infections,1
study,4
establish,2
national,3
clinical,1
trials,1
network,2
sponsor,2
institute,1
survey,1
develop,2
administrator,2
state,1
district,1
columbia,1
department,1
highlight,1
advancement,1
interpretation,1
comparison,1
insightful,1
wide,1
variation,1
notable,1
find,2
type,2
indicate,2
uniform,2
understanding,4
regardless,2
relation,2
support,6
parental,1
educational,1
achievement,1
encouragement,1
respect,1
increase,4
literature,2
adhd,3
elevate,1
history,4
male,1
likely,2
report,3
victim,1
nonrelative,1
prompt,1
seek,2
outside,1
home,1
challenge,6
inspire,1
research,3
integral,1
science,1
participant,1
perspective,1
proactively,1
disability,1
and/or,1
self,1
worker,1
relate,3
maternal,2
object,1
transform,1
trauma,1
strength,1
age,1
moderate,1
influence,1
common,1
mother,1
personal,3
prevalence,1
prescription,1
raise,1
awareness,1
begin,1
late,1
1990,1
tend,1
fade,1
repeatedly,1
rehearse,1
memory,1
crucial,2
reasonable,1
conclude,1
initiate,1
perpetuate,1
acknowledge,2
effective,1
promote,1
potentially,1
lead,2
rate,1
institutionalisation,1
criminal,1
orientation,1
pregnancy,1
harassment,1
strengthened,1
system,2
early,1
lifetime,1
expulsion,1
school,1
potential,2
different,1
prospective,1
need,2
definition,1
distinguishe,1
combine,1
build,1
obtain,1
66,1
19,1
despite,1
have,1
score,1
higher,1
adaptive,1
understand,1
push,1
great,1
neurobiological,1
avoid,1
therapy,1
outcome,1
number,1
low,1
severity,1
marked,2
united,2
states,2
represent,2
significant,2
labor,1
life,1
prevent,1
form,1
treat,1
dual,1
epidemic,1
hiv,1
able,1
access,1
