collocate,count
explore,1
intriguing,1
association,1
psychopathy,1
substance,17
respondent,1
24,2
report,7
have,2
physically,2
overcome,12
family,4
history,6
36,2
positive,6
screen,2
abuse,3
associate,2
resilience,12
physical,5
violence,2
electronic,1
common,1
challenge,4
share,1
internet,1
control,7
mediate,1
relationship,2
childhood,4
sexual,14
later,1
cope,1
mechanism,1
female,2
admit,1
prison,1
base,2
treatment,4
program,1
provide,3
opportunity,1
recovery,2
attractiveness,1
examine,2
longitudinally,1
inpatient,3
effect,3
length,3
drug,5
stay,1
age,1
socioeconomic,1
principle,1
apply,1
context,1
enhance,1
service,3
community,2
rebuilding,1
period,1
soon,1
p<0.01,1
scale,1
new,1
measure,2
capacity,1
verbally,1
stranger,1
positively,1
correlate,2
potential,2
establish,1
marker,2
significant,3
hymenal,1
healing,2
narrowing,1
disaggregate,1
gender,2
implication,1
personalized,1
growth,4
strategy,1
approach,1
resonate,1
unique,1
strength,1
woman,3
lifetime,1
high,2
define,1
empower,4
survivor,1
83,1
intermediate,1
meet,4
objective,3
criterion,4
recognize,1
56,1
low,2
35,1
concern,1
awareness,2
alcohol,4
encourage,1
soldier,1
seek,1
relapse,1
patient,3
generate,1
interest,1
identify,1
attitudinal,1
indicate,1
paternal,2
neglect,6
maternal,1
psychological,3
unexpectedly,1
strengthen,1
participant,1
develop,2
specific,1
biological,1
developmental,1
process,3
adult,4
outcome,1
primarily,1
hospital,1
personnel,1
understanding,4
prevent,2
give,1
health,1
relate,4
nature,1
distribute,1
national,1
data,1
archive,1
child,14
cornell,1
university,1
facilitate,1
publish,1
military,1
registry,1
improve,3
support,3
system,1
defeat,1
behavior,2
experience,7
need,1
aware,1
khat,1
manage,1
proper,1
medical,1
psychiatric,1
bpd,1
constructive,2
contest,1
theoretical,1
explanation,1
young,2
people,2
finding,1
theory,1
adolescent,2
complex,1
psychosocial,1
journey,1
parental,2
nurturance,1
significantly,1
transform,2
general,1
alongside,1
account,1
detail,1
moment,1
refer,1
n,2
=,2
127,1
72,1
tsi,1
assessment,1
maltreatment,1
number,1
behavioral,1
center,1
self,3
improvement,1
follow,3
b,2
misconduct,1
c,2
seven,1
sexually,1
preschool,1
parent,1
evaluate,2
shortly,1
disclosure,1
intervention,1
feature,1
incorporation,1
law,2
enforcement,1
investigation,1
supportive,1
insight,1
chance,1
reintegrate,1
work,2
heal,1
feel,1
compel,1
furthermore,1
youth,1
gain,1
great,1
despite,1
failure,1
current,1
leave,1
attendance,1
reconsider,1
catholics,1
protestants,1
lead,2
reflection,1
affective,1
disorder,1
bulimia,1
adaptive,1
diuretic,1
use,1
acknowledge,1
relative,2
group,4
nonabuse,1
stress,1
include,2
adventurous,1
exploration,1
responsible,1
experimentation,1
axis,1
evident,1
presentation,1
clinic,2
girl,1
immediately,1
examination,1
forensic,1
match,1
surveillance,1
effort,2
reveal,1
rate,2
ultram,1
effectively,2
harm,1
mi,1
pd,1
subsequent,1
reporting,1
challenging,1
friend,1
beneficial,1
productivity,1
factor,1
evolving,1
phenomenon,1
public,1
care,1
essential,1
component,1
statutory,1
global,1
nurture,1
pathway,1
manner,1
similar,1
take,1
potentially,1
well,1
paper,1
aim,1
broaden,1
discussion,1
dialogue,1
impact,1
privacy,1
show,1
level,1
son,1
vignette,1
molester,1
commit,1
condition,1
suggest,1
increase,1
predict,1
