collocate,count
i.e.,1
have,1
adult,3
home,1
history,3
substance,6
use,8
incarceration,2
youth,2
concern,3
challenge,2
low,1
school,1
engagement,1
juvenile,1
datum,3
suggest,1
address,1
hiv,1
infect,1
article,2
focus,2
core,2
component,2
positive,3
mental_health,1
feeling,2
mental_illness,2
happiness,1
satisfaction,1
life,2
emotional,1
discuss,2
way,1
client,1
attitude,5
psychotherapy,1
therapist,1
shape,1
contemporary,1
film,1
participant,2
legal,2
standard,1
insanity,2
myth,1
associate,5
defense,1
research,1
show,1
maternal,1
affect,1
mother,1
infant,1
interaction,1
implication,2
marginally,1
high,1
dispute,1
confession,2
involve,3
interrogation,1
induce,1
stress,2
differ,1
78,1
total,1
n,2
=,2
101,1
e.g.,3
bipolar,2
disorder,4
elaborate,1
position,1
cue,3
make,1
judgment,3
target,2
necessarily,2
mental,1
disease,1
traditionally,2
define,2
correspond,3
case,2
combination,1
observer,2
construct,1
system,3
report,1
sa,1
pa,1
participation,1
patient,3
compare,2
healthy,1
control,1
test,1
prediction,1
vignette,1
experiment,1
embed,1
nationally,1
representative,1
knowledge,1
previous,1
contact,1
people,6
influence,2
work,2
intention,1
future,1
live,2
nearby,1
proposal,1
manner,1
apply,2
label,2
residual,1
explanation,1
individual,3
co,1
occurring,1
severe,5
persistent,1
assign,1
integrated,2
family,3
identity,1
transform,1
experience,2
interrelationship,1
pregnancy,1
perspective,1
frequently,1
view,1
diametric,1
opposite,1
advocacy,1
important,1
strategy,1
pursuit,1
civil,2
right,1
therapeutic,1
goal,1
verbal,1
memory,1
general,1
psychopathology,1
awareness,2
significantly,1
competitive,1
employment,1
sample,2
recovery,2
chronic,1
reside,1
community,1
require,1
support,1
neofreudians,1
like,1
sullivan,1
consider,1
homosexuality,1
fit,1
theory,1
model,1
intervene,1
few,1
find,1
bar,1
overall,1
21,1
diagnose,3
acute,1
refer,1
discharge,1
neuropsychiatry,1
outpatient,1
clinic,1
specialist,1
follow,3
remainder,1
local,1
team,1
gp,1
deception,1
expert,1
testimony,1
genuineness,1
defendant,1
likely,1
hold,1
admissible,1
practical,1
evidentiary,1
profile,1
identify,1
personality,1
facet,1
significant,3
association,1
exposure,1
csa,1
occurrence,1
adulthood,1
pair,1
match,1
odd,1
ratio,1
context,3
cohort,1
183,1
smi,3
gender,2
specific,2
rate,2
presenteeism,1
effective,1
prevent,1
depression,1
absence,1
simulate,1
dramatic,1
response,1
include,2
460,1
person,1
154,1
clinician,1
participate,1
multicenter,1
rct,1
later,2
sensory,1
loss,1
strike,1
varied,1
waking,1
hour,1
valid,1
day,1
criterion,3
base,1
proportion,1
aspect,1
drug,1
woman,2
remain,1
investigate,1
design,1
clarify,1
relationship,3
social,1
origin,1
difference,1
vulnerability,1
victimization,1
highly,1
prevalent,1
man,1
schizophrenia,2
practice,1
method,1
reinforce,1
perpetuate,1
condition,2
modern,1
society,1
etiology,1
treatment,2
perceive,1
stigma,3
seek,3
help,2
framing,1
limit,1
strengthen,1
relation,1
world,1
perception,1
public,1
self,1
present,1
plan,1
wrap,1
study,2
peer,1
lead,2
service,1
effectiveness,1
improve,1
line,1
potential,1
elucidate,1
mechanism,1
considerable,1
clinical,1
benefit,1
metabolic,1
syndrome,1
ms,1
allow,1
enhance,1
resilience,1
baseline,1
year,1
cost,1
calculate,1
republic,1
ireland,1
particularly,1
demonstrate,1
ocd,1
obtain,1
informant,1
schedule,1
traumatic,1
brain,1
injury,1
tbi,1
approximately,1
subject,1
accord,1
agecat,1
highlight,2
grow,2
understanding,2
health,1
belief,1
effectively,1
manage,1
symptom,1
examine,1
ethnicity,1
psychological,1
