collocate,count
treatment,4
significant,4
implication,1
understand,4
pathogenesis,1
inform,1
prevention,1
effort,3
potentially,2
reduce,3
prevalence,2
burden,1
efficacious,1
intervention,1
design,1
symptom,4
involve,1
face,2
therapist,2
contact,1
cross,2
section,1
subject,1
consider,2
survivor,1
homeless,2
adult,1
substance,5
dependence,1
n,1
=,1
276,1
model,1
residential,1
program,1
provide,2
integrate,3
abuse,2
community,2
base,3
develop,1
goal,1
setting,1
planning,1
skill,1
disorder,3
offender,2
enhance,2
impact,2
informative,1
clarify,1
range,1
motivation,1
associate,3
journey,2
recovery,3
traverse,1
person,4
experience,4
family,2
health,4
mental_illness,7
approach,3
relatively,2
mental,4
successful,1
indigenous,1
cultural,1
knowledge,1
conceptualize,1
offer,4
fruitful,2
avenue,2
well,2
contextualize,2
psychosomatic,1
crucial,1
decrease,1
common,1
ghanaian,1
adolescent,1
highly,1
prevalent,1
manageable,1
challenge,4
people,7
category,2
include,2
subcategorie,1
orient,1
understanding,4
ovambo,1
culture,1
perceive,1
primal,1
mediating,1
role,1
self,3
respect,1
surround,1
major,1
open,1
opportunity,3
support,2
inclusion,1
mhc,1
supportive,2
court,1
create,1
redirect,1
population,1
jail,1
prison,2
empirical,1
study,2
investigate,1
awareness,3
child,2
united,2
states,2
1990,1
varie,1
different,1
group,1
society,1
article,2
outline,1
recent,1
amendment,1
act,1
legislation,1
briefly,1
touch,1
border,1
address,2
need,2
live,3
szasz,1
critique,1
examine,1
find,2
enlightening,1
environment,1
parent,1
characteristic,1
index,1
hospitalization,1
co,2
morbid,1
diagnosis,6
independently,1
follow,1
television,1
image,1
direct,1
estimate,3
judgement,2
resilience,8
potential,1
lead,4
socially,1
fulfil,1
media,1
initiative,1
improved,2
literacy,2
reduction,2
stigma,5
promote,3
mental_health,1
great,2
issue,2
distinguish,1
available,1
focus,2
clifford,2
w.,2
beers,2
pioneer,2
hospital,1
reform,1
early,1
discussion,2
reflection,1
professional,1
service,1
user,1
carer,1
resource,1
fully,1
multi,1
disciplinary,1
team,2
biological,4
non,2
aspect,5
positively,1
embrace,1
accurate,1
information,1
give,2
establish,2
gp,1
previous,1
year,2
anxiety,2
depression,2
nervous,1
emotional,1
presence,1
report,1
long,1
stand,1
illness,2
ghq12,1
score,1
story,1
occupational,1
inspiring,1
ill,1
largely,1
ignore,1
middle,1
ages,1
attitude,1
relate,1
later,2
care,4
trace,1
medieval,1
time,1
woman,1
ongoing,1
outpatient,1
smi,3
practical,1
accompany,1
criminal,1
involvement,1
baseline,1
participant,1
cost,1
calculate,1
identity,1
40,1
59,1
0.79,2
0.71,1
0.88,1
0.72,1
0.87,1
hepatitis,1
factor,2
solution,1
widely,2
dual,2
retardation,2
evaluation,2
tool,2
meaningful,1
concern,1
relationship,2
adaptation,1
process,1
dpp,2
individual,2
mmpi-2,1
receive,2
instruction,1
feign,1
respondent,1
label,2
vignette,1
situation,1
compare,1
problem,1
physical,2
external,1
husband,1
and/or,1
severe,2
violence,1
interference,1
risk,1
assessment,1
tailor,2
specifically,1
state,1
washington,1
irish,1
responsible,1
alcohol,1
use,2
stable,1
indicator,1
choose,1
cidi,1
measure,1
instrument,1
unique,1
clearly,1
catchment,1
area,1
chronic,1
benefit,1
comprehensive,1
psychiatric,1
psychosocial,1
perception,1
overcome,2
barrier,1
effective,1
describe,1
patient,1
commit,1
intra,1
familial,1
homicide,1
context,1
untreated,1
demonstrate,2
specific,1
diagnostic,1
outcome,1
refer,1
occurrence,1
diverse,1
pathway,1
marriage,1
enhanced,1
listen,1
deeply,1
voice,1
learn,1
intervene,1
effectively,1
improve,1
finally,1
research,1
concurrent,1
