collocate,count
mcq30,1
assess,1
metacognitive,1
belief,1
range,2
problem,3
income,1
relate,1
inequality,1
exist,2
britain,1
concern,3
occur,2
person,3
seek,7
mental_health,5
service,18
express,2
provider,3
topic,1
behavior,3
sti,1
risk,1
include,3
pre,1
behavioral,1
pregnancy,1
ambivalence,1
biological,1
generation,2
gender,1
sexual,2
orientation,1
youth,3
delay,1
caregiver,1
lack,1
health,1
home,1
difficulty,1
match,1
strategy,2
stage,1
insufficient,1
resource,3
appropriately,1
supervise,1
total,1
25,1
clinician,1
ask,1
evaluate,2
ipe,1
programme,1
half,1
state,2
47.9,1
endorse,1
evaluation,2
policy,3
guideline,2
implication,1
role,1
social,2
exclusion,1
development,2
socially,1
marginalize,1
group,4
late,1
hcb,2
predict,1
later,1
review,2
result,1
randomize,1
trial,1
intervention,1
develop,1
c,1
l,1
psychiatrist,1
initial,1
job,1
placement,1
hospital,1
community,4
center,2
private,1
practice,1
mother,1
likely,3
professional,3
guidance,1
improvement,3
haven,1
connecticut,1
cross,1
sectional,1
child,6
study,2
aim,2
enhance,3
understanding,1
depression,1
score,1
beneficial,1
treatment,1
native,2
elder,2
important,1
benefit,2
increase,1
awareness,1
factor,5
encourage,3
indian,1
actually,1
foster,2
well,1
support,3
partner,1
spouse,1
seropositive,1
seronegative,1
overcome,1
challenge,3
resilience,2
parent,2
implementation,1
help,2
improve,2
psychosocial,1
functioning,1
positive,5
engagement,2
constructive,1
activity,2
truant,1
502,1
accessing,1
base,2
age,1
family,1
doubt,2
capacity,2
mentally,1
retarded,3
patient,3
psychotherapy,1
case,1
writing,1
research,2
reveal,1
show,2
promise,1
grow,2
interest,1
literature,2
compare,2
type,1
provision,1
past,1
15,1
year,1
highlight,4
unifying,1
inspiring,1
force,2
notion,1
comprehensively,1
need,3
public,1
success,1
method,1
training,1
n=132,1
dialectical,1
therapy,3
suggest,1
dedicated,1
school,1
program,2
impact,1
approach,1
feel,1
supportive,1
occupational,2
residential,1
marital,1
status,2
advantage,1
psychological,1
relationship,3
30,1
report,1
spirituality,1
transformative,1
potential,1
importance,1
art,1
old,1
people,2
acknowledge,1
paucity,1
planning,1
process,2
identify,1
empower,1
use,3
national,1
sample,1
reservation,1
rate,3
adolescent,1
paper,1
showcase,1
conduct,1
economic,1
shape,1
make,1
agenda,1
future,1
investment,1
schizophrenia,1
rating,1
50,1
mhs,1
staff,1
129,1
individual,2
prediction,1
tool,1
psymaptic,1
enable,1
commissioner,1
effectively,1
distribute,1
local,1
promote,1
equality,1
access,2
care,4
variable,1
explain,1
difference,2
subgroup,1
display,1
prosocial,1
conclusion,2
parity,1
efficient,1
vary,1
methodological,1
connect,1
theoretical,1
insight,1
work,1
middle,1
class,1
african,1
americans,2
burden,1
emotional,1
disorder,1
high,1
increasingly,1
accessible,1
number,1
network,1
exert,1
influence,2
utilization,1
motivator,1
system,1
armed,1
blind,1
questionnaire,1
response,1
note,1
physical,1
condition,1
behaviour,1
checklist,1
cbcl,1
measure,1
clinical,2
cut,1
point,2
area,2
specific,1
population,1
strength,1
life,1
function,1
suppression,1
correlate,1
negatively,1
encouraging,1
indicator,2
r,2
=,3
-.12,2
positively,2
severe,2
.15,1
context,1
highly,1
influential,1
outcome,1
follow,1
deployment,1
theory,1
hierarchy,1
emotion,1
cultivation,1
ethnic,1
outstanding,1
present,1
survey,1
low,1
prevalence,1
asian,2
advance,1
necessary,1
culturally,1
american,1
write,1
impactful,1
article,1
book,1
legal,1
correspond,1
combine,1
diet,1
enhancement,1
