collocate,count
mansfield,1
agitation,1
index,1
cornell,1
scale,1
dementia,1
existence,1
child,2
adolescent,2
establish,1
debate,1
remain,2
self,8
report,3
rating,1
experience,5
normal,2
measure,4
neuroticism,2
trait,3
depression,4
esteem,2
sex,1
role,1
individual,7
ocd,1
display,1
maladaptive,1
coping,1
avoidance,1
adaptive,1
decrease,1
time,3
include,2
emotional,1
lability,1
fear,1
hyperarousal,1
night,1
wakefulness,1
demographic,1
characteristic,1
immigration,1
demand,1
lift,1
depressed,1
2,1
year,1
oppose,1
employment,1
increase,1
risk,4
ptsd,4
comorbid,2
disorder,1
like,2
psychosis,1
exercise,1
reduce,1
anxiety,4
lessen,1
elderly,1
little,1
know,1
mechanism,1
involve,1
television,1
watcher,1
likely,1
suggest,3
effect,2
have,1
compare,1
peer,1
affect,2
interpersonal,1
problem,1
multiple,2
psychometric,1
psychopathology,1
beck,1
inventory,3
state,1
factor,3
postnatal,1
context,1
attribution,1
theory,3
cognitive,5
approach,1
relation,2
underlie,1
etiology,1
frequency,2
elevated,1
mmpi,1
score,2
unrelated,1
low,1
hemoglobin,1
sre,1
decline,1
suicidal,1
ideation,1
severity,2
note,1
ssri,1
plus,1
antipsychotic,1
analysis,1
investigate,1
pattern,2
linguistic,1
framing,1
disease,1
description,1
metaphorical,1
music,1
therapy,1
session,1
positively,3
level,2
mexican,1
migrant,1
farmworker,1
control,1
b,1
c,1
major,3
mdd,2
d,2
prediction,1
related,1
receive,1
unsupportive,1
acknowledgment,1
antenatal,1
symptom,1
infant,1
sensitivity,1
associate,3
efficacy,1
3,1
16,3
week,2
treatment,1
63,1
patient,6
sclerosis,1
ms,1
belief,1
uniquely,1
personal,4
growth,5
concept,1
clarity,1
overcome,3
social,1
positive,2
feeling,1
54,1
dependent,2
51,2
critical,2
event,4
behaviour,1
life,3
feature,1
undertake,1
separately,1
aged,1
adrenocorticotropic,1
hormone,1
acth,1
copeptin,1
result,3
show,1
beneficial,4
relationship,1
actual,1
illness,1
aib,1
dimension,1
predictor,1
antidepressant,1
response,1
promising,1
appear,1
vesicle,1
depletion,1
contribute,1
minimally,1
occur,1
stimulus,1
typically,1
suicide,2
rate,1
theoretically,1
ought,1
stabilize,1
relate,1
great,1
national,1
potential,3
foster,1
constructive,1
adaptation,1
model,1
heighten,1
understand,2
qes,1
german,1
version,1
hospital,1
hads,1
gene,1
environment,1
interaction,1
provide,1
resilience,2
psychic,1
burden,1
somatic,1
complaint,1
stress,1
vigor,1
high,2
onset,1
adolescence,1
important,1
step,2
potentially,2
empower,2
morbidity,1
particular,1
seven,1
distinct,1
primary,1
measurement,1
basis,1
insightful,1
aspect,1
freud,1
psychoanalytic,1
86,1
consecutive,1
undergo,1
open,1
trial,1
notably,1
unipolar,1
organic,1
brain,1
syndrome,1
find,1
offer,1
opportunity,1
follow,1
negative,2
chinese,1
ghq,1
observe,1
strongly,2
hope,1
ground,1
implication,1
clinical,1
hypothesize,1
link,1
cancer,1
emphasize,1
waste,1
meaning,1
reach,1
soul,1
virtue,1
navigate,1
explore,1
female,1
conceal,1
woman,2
bulimia,1
nervosa,1
neutral,1
ss,2
fall,1
elation,1
behavioral,1
alcohol,1
dependence,1
insight,1
gain,1
introspection,1
thought,3
accompanie,1
confine,1
oneself,1
extend,1
