collocate,count
addition,1
number,1
child,2
depression,12
social,6
predict,2
postpartum,1
relationship,3
distress,2
stress,3
perceive,1
control,4
associate,1
mood,2
disorder,13
severity,2
response,2
level,4
behavioral,3
skill,1
state,4
positive,1
negative,2
self,5
statement,1
performance,3
specifically,1
analyze,1
effort,1
mediate,2
person,2
phobic,1
individual,3
panic,1
compare,1
substance,2
abuse,1
cognitive,3
aspect,1
obsessive,1
compulsive,1
result,2
bias,1
factor,2
worry,1
significantly,4
residual,1
change,2
effect,4
stressful,1
significant,3
predictor,1
maladjustment,1
e.g.,2
directedness,1
patient,3
high,6
observe,1
selfreporte,1
differ,1
concordant,1
emotional,2
anger,1
elicit,1
exacerbate,1
condition,1
withdrawal,1
craving,1
measure,3
improvement,1
symptom,6
group,3
show,2
reduce,1
ninth,1
day,1
perform,4
normal,1
ski,1
risk,1
subclinical,1
economic,1
prevent,1
transition,1
severe,1
examine,1
association,1
blushing,1
evidence,2
support,2
familial,1
basis,1
separation,1
investigate,2
gender,1
subject,1
variable,2
trait,1
locus,1
lc,1
field,1
dependence,1
datum,1
obtain,1
use,2
cope,2
strategy,1
acceptance,1
adhd,1
objectified,1
body,2
consciousness,1
physique,1
esteem,2
depressive,1
involve,1
chronic,1
course,1
health,2
relate,3
behaviour,1
disease,1
fear,2
experimental,1
score,1
characteristic,1
parenting,1
harshness,1
psychotherapy,1
treat,1
childhood,1
widespread,1
proportion,1
man,1
elevated,1
receive,1
treatment,1
diagnose,1
starting,1
point,1
experience,1
primal,1
originate,1
work,1
freud,1
jung,1
klein,1
low,4
academic,2
procrastination,1
debilitate,1
test,2
report,2
achievement,1
skills,1
inventory,1
student,1
assist,1
evaluation,1
scale,1
evan,1
week,2
examination,1
6,2
month,3
initiate,1
testing,1
process,1
increase,1
12,1
offer,1
injury,1
assess,1
postinjury,1
module,2
role,1
metacognition,1
mediator,1
surface,1
approach,1
study,2
previous,1
pregnancy,1
general,1
style,1
explain,1
16.7,1
variance,1
index,1
bis,1
observation,1
hand,2
attenuate,1
startle,1
potentiation,1
shock,1
cue,1
deprive,1
smoker,1
relative,1
produce,1
decrease,1
rate,2
arousal,1
contrast,1
research,1
post,1
stroke,1
psa,1
early,1
stage,1
participant,1
peak,1
therapy,1
session,1
traumatic,1
ptsd,1
hd,1
reflect,1
weak,1
actigraph,1
base,1
sleep,1
efficiency,1
experiment,1
3,2
computer,2
manipulate,1
create,1
simulated,1
breakdown,1
aim,1
mediating,1
perfectionism,1
eat,2
pathology,1
clinical,2
ss,3
well,2
initial,1
learning,1
complex,1
motor,1
task,1
chemically,1
induce,1
model,1
extreme,1
ptss,1
alter,1
inhibition,1
fearful,1
information,1
132,1
meet,1
diagnostic,1
criterion,1
randomly,1
assign,1
1,1
unique,1
facet,1
differentially,1
youth,1
complication,1
slightly,1
or=0.95,1
p,1
=,2
0.0738,1
deep,1
processing,1
affective,1
efficacy,1
expectation,1
diffuse,1
shading,1
frustration,1
standardized,1
format,1
emphasize,1
essential,1
feature,1
intend,1
improve,1
utility,1
