collocate,count
cultural,2
perspective,1
enriching,1
aspect,1
national,1
debate,1
special,1
emphasis,2
role,1
physical,2
function,1
dietary,1
knowledge,1
improve,1
nutrition,1
consumption,2
enrich,1
effect,1
balanced,1
commitment,2
employee,1
suggest,3
eri,1
model,1
component,1
closely,1
identify,5
essential,1
theme,1
associate,3
progress,1
service,10
beneficial,2
system,1
aim,1
proactively,1
need,2
direct,2
federal,1
funding,1
community,6
transparency,1
improvement,1
achieve,1
constructive,2
opportunity,4
currently,1
face,3
field,3
child,4
care,8
develop,3
effective,1
treatment,2
increase,2
children,1
resilience,4
kenyan,1
context,2
especially,2
pertinent,1
exposure,2
risk,1
factor,2
effort,1
address,1
therapy,1
increasingly,2
popular,1
innovative,2
complementary,2
approach,2
empirical,1
research,4
forensic,2
task,1
goal,1
enhance,4
significant,2
unique,2
individual,2
variation,2
recovery,1
challenge,2
follow,1
csa,1
finding,1
sf-20,1
subscale,1
show,1
promise,2
proactive,1
high,1
order,1
postulate,1
i.e.,2
people,2
assumption,1
insight,1
level,2
low,2
specific,2
ability,1
interaction,1
present,4
strength,3
client,2
professional,2
showcase,1
ethical,1
legal,1
skill,1
application,1
principle,1
opinion,1
enhancement,1
discuss,2
article,1
recently,1
benzodiazepine,1
use,2
sociodemographic,1
health,1
describe,1
test,1
chi,1
square,1
perceive,1
support,4
examine,1
demographic,1
characteristic,1
substance,4
benefit,6
motivation,1
readiness,1
review,1
explore,3
woman,3
particular,1
development,1
area,1
severe,1
family,5
adversity,2
supportive,6
maternal,2
directly,1
positively,3
impact,2
school,2
control,1
postnatal,1
parenting,1
partner,1
conflict,1
temperament,1
result,1
regard,1
aging,1
natural,1
disaster,1
online,1
program,1
valuable,1
resource,1
college,1
student,1
postpartum,1
long,1
term,2
implication,2
nurture,1
relationship,1
positive,4
emotional,1
assessment,2
feedback,1
brief,1
intervention,1
comprehensive,1
potentially,1
harmonize,1
agency,2
stroke,2
admission,1
receive,2
half,2
mental_health,8
indicate,1
chinese,1
culture,1
sex,1
difference,1
start,1
adolescent,2
highlight,1
understanding,2
core,1
study,3
training,1
competence,1
warr,1
1990,1
measure,1
jobrelate,1
wellbeing,1
appreciate,1
datum,2
large,1
sample,2
n,1
wellness,1
derive,1
self,1
rate,2
questionnaire,1
indicator,3
generally,1
begin,1
age,1
fact,1
muslims,1
recognize,1
informant,1
pair,1
measurement,1
method,1
magnitude,1
author,1
conclude,1
recommend,1
pluralistic,1
map,1
pluralism,1
warwick,1
edinburgh,1
scale,2
wemwbs,2
convenience,1
carer,1
pastoral,1
subject,1
hold,1
great,1
empirically,1
psychological,1
literature,2
pastor,1
church,1
nation,1
violence,1
young,1
growth,1
=,2
.12,1
p,1
project,1
reality,1
empower,1
intersection,1
experience,2
street,1
world,2
autonomy,1
outcome,2
organizational,1
hand,1
purpose,1
cope,1
style,1
urban,1
contemporary,1
profession,1
court,1
medium,1
emerge,1
adjustment,1
item,1
unexpected,1
association,1
past,1
year,1
programme,1
process,1
consultation,1
un,1
body,1
government,1
scientific,1
non,1
organization,2
sartorius,1
1978,2
dutch,1
accessibility,1
utilization,2
inclusivity,2
id,2
consecutively,1
refer,1
south,1
east,1
london,1
man,1
deployment,1
history,1
african,1
americans,1
supervision,1
center,2
social,4
similar,1
intellectual,1
disability,1
issue,1
involvement,1
particularly,1
motivational,1
important,1
setting,1
problem,1
therapist,2
psychoanalytic,1
candidate,1
excel,1
collaboration,1
beneficiary,1
number,2
clinic,2
abuse,3
worker,2
counselor,1
psychiatrist,2
reflect,2
network,2
apart,1
physician,1
office,1
psychologist,1
